physical_step, pseudo_step, CL, CD, CFx, CFy, CFz, CMx, CMy, CMz, CLPressure, CDPressure, CFxPressure, CFyPressure, CFzPressure, CMxPressure, CMyPressure, CMzPressure, CLSkinFriction, CDSkinFriction, CFxSkinFriction, CFySkinFriction, CFzSkinFriction, CMxSkinFriction, CMySkinFriction, CMzSkinFriction, 
9963, 10, -1.88843472047871e-06, -0.0521889942776629, -1.88843472048199e-06, 6.98440940202608e-06, 0.0521889942776629, 4.89940572227314e-05, 1.79931313088504e-06, -0.0072394008947149, -1.65035518384458e-06, -0.0522022052084107, -1.65035518384741e-06, 6.87239204200798e-06, 0.0522022052084107, 4.89694147825608e-05, 1.78259806392993e-06, -0.00714754191892061, -2.38079536648426e-07, 1.32109307480345e-05, -2.38079536648426e-07, 1.120173600278e-07, -1.32109307480345e-05, 2.46424402157069e-08, 1.67150670399198e-08, -9.18589757942823e-05, 
9963, 11, -1.91048169201798e-06, -0.0521886242892228, -1.91048169202191e-06, 6.96706044155244e-06, 0.0521886242892228, 4.88892594430565e-05, 1.84040699702807e-06, -0.00723943791494017, -1.67292817435673e-06, -0.0522018393861201, -1.6729281743598e-06, 6.85299546771752e-06, 0.0522018393861201, 4.88636078064138e-05, 1.82367008165111e-06, -0.00714757131496391, -2.37553517634962e-07, 1.32150968975052e-05, -2.37553517634962e-07, 1.14064973839274e-07, -1.32150968975052e-05, 2.56516366573551e-08, 1.67369153531794e-08, -9.18665999762373e-05, 
9964, 0, -1.90991968527385e-06, -0.052186156951812, -1.90991968527734e-06, 6.8990408521942e-06, 0.052186156951812, 4.89033664880605e-05, 1.9260352241355e-06, -0.00723959699461591, -1.67070073780911e-06, -0.0521993757160587, -1.67070073781196e-06, 6.78412855061752e-06, 0.0521993757160586, 4.88775270366009e-05, 1.90930973377922e-06, -0.00714772431139626, -2.39218947496983e-07, 1.32187642465761e-05, -2.39218947496983e-07, 1.14912301532767e-07, -1.32187642465761e-05, 2.58394514306316e-08, 1.67254904447983e-08, -9.1872683219687e-05, 
9964, 10, -1.83702956184249e-06, -0.0521775886519919, -1.83702956184599e-06, 6.24226880748907e-06, 0.0521775886519919, 4.84162750803708e-05, 8.84626198528744e-07, -0.00724739171826842, -1.59681756343929e-06, -0.0521908485173654, -1.59681756344299e-06, 6.12750411644879e-06, 0.0521908485173654, 4.83860133795137e-05, 8.66967041762808e-07, -0.00715543250429909, -2.40211998385166e-07, 1.32598653733658e-05, -2.40211998385169e-07, 1.14764691005799e-07, -1.32598653733658e-05, 3.02617008269586e-08, 1.76591568041564e-08, -9.19592139692991e-05, 
9964, 11, -1.85834668500325e-06, -0.0521773712324155, -1.85834668500674e-06, 6.23948113835466e-06, 0.0521773712324155, 4.83889000404262e-05, 8.16686082333103e-07, -0.00724736218385376, -1.62136142921439e-06, -0.0521906331517901, -1.62136142921767e-06, 6.12436187291321e-06, 0.0521906331517901, 4.83570578131286e-05, 7.98549730059497e-07, -0.00715540071416322, -2.36985255792442e-07, 1.32619193743922e-05, -2.36985255792438e-07, 1.15119265454006e-07, -1.32619193743922e-05, 3.18422272478263e-08, 1.81363523647702e-08, -9.19614696905378e-05, 
9965, 0, -1.88200174837013e-06, -0.0521760293828606, -1.8820017483734e-06, 6.11363878574073e-06, 0.0521760293828606, 4.83810262083957e-05, 7.53120337944646e-07, -0.00724793264154885, -1.64762260958396e-06, -0.0521892918074, -1.64762260958724e-06, 6.00027331939824e-06, 0.0521892918074, 4.83473034559646e-05, 7.34332930870245e-07, -0.00715596914668752, -2.34379138772332e-07, 1.32624245392618e-05, -2.34379138772328e-07, 1.13365466360824e-07, -1.32624245392618e-05, 3.3722752423976e-08, 1.87874070956057e-08, -9.1963494861315e-05, 
9965, 10, -1.93985982346302e-06, -0.0521663735150964, -1.93985982346609e-06, 5.17309590306329e-06, 0.0521663735150964, 4.71330094273457e-05, -1.43062564547614e-06, -0.00725411911637677, -1.70648715056999e-06, -0.0521796564351954, -1.7064871505726e-06, 5.06661011233487e-06, 0.0521796564351954, 4.70909265282803e-05, -1.45108501805602e-06, -0.00716208058643378, -2.33372672922507e-07, 1.32829200991175e-05, -2.33372672922507e-07, 1.06485790709296e-07, -1.32829200991175e-05, 4.20828991566388e-08, 2.04593725691227e-08, -9.20385299430165e-05, 
9965, 11, -1.95703937820092e-06, -0.0521662193582207, -1.95703937820397e-06, 5.17563578138785e-06, 0.0521662193582207, 4.70205333355672e-05, -1.35310031370909e-06, -0.00725402363735273, -1.72282690593192e-06, -0.0521795029847961, -1.72282690593541e-06, 5.0699499643635e-06, 0.0521795029847961, 4.69785182693716e-05, -1.37378854859681e-06, -0.00716198758125375, -2.34212472278691e-07, 1.32836265754686e-05, -2.34212472278691e-07, 1.05685817021199e-07, -1.32836265754686e-05, 4.20150661222184e-08, 2.06882349691121e-08, -9.20360560989911e-05, 
9966, 0, -2.05063881656126e-06, -0.0521651723892711, -2.05063881656432e-06, 4.96350203977874e-06, 0.0521651723892711, 4.68310768610142e-05, -1.48916029121866e-06, -0.00725479607002055, -1.81480791168111e-06, -0.0521784546815817, -1.81480791168416e-06, 4.85940384627373e-06, 0.0521784546815817, 4.6789760586685e-05, -1.51022955237002e-06, -0.0071627616836025, -2.35830904901144e-07, 1.32822923104913e-05, -2.35830904901143e-07, 1.04098193478991e-07, -1.32822923104913e-05, 4.13162742383792e-08, 2.10692612480282e-08, -9.20343864180334e-05, 
9966, 10, -2.33887303486726e-06, -0.0521556722373149, -2.33887303486989e-06, 3.90823836901807e-06, 0.0521556722373149, 4.51477486434404e-05, -2.66782799633717e-06, -0.00725966853001886, -2.10553092450208e-06, -0.0521689805780065, -2.10553092450557e-06, 3.80712519203522e-06, 0.0521689805780065, 4.5104219207497e-05, -2.69048674355842e-06, -0.00716759427687608, -2.3334211037421e-07, 1.33083406918949e-05, -2.3334211037421e-07, 1.01113177015929e-07, -1.33083406918949e-05, 4.35294358702621e-08, 2.26587471935536e-08, -9.20742531427723e-05, 
9966, 11, -2.32504761264264e-06, -0.0521556737614825, -2.32504761264613e-06, 3.93361428417654e-06, 0.0521556737614825, 4.52274396963728e-05, -2.63546155367164e-06, -0.00725963484186267, -2.09007114545373e-06, -0.0521689829923669, -2.09007114545701e-06, 3.83136500015774e-06, 0.0521689829923669, 4.51843995203824e-05, -2.65821323470943e-06, -0.00716756443807758, -2.34976467173254e-07, 1.33092308843416e-05, -2.34976467173247e-07, 1.02249284000945e-07, -1.33092308843416e-05, 4.30401759939805e-08, 2.27516810643906e-08, -9.20704037850661e-05, 
9967, 0, -2.3734939517138e-06, -0.0521554951401347, -2.37349395171685e-06, 3.88808153362806e-06, 0.0521554951401347, 4.51776586995248e-05, -2.53569825067196e-06, -0.00725987588656147, -2.13598176289466e-06, -0.0521688036849546, -2.13598176289794e-06, 3.788727711588e-06, 0.0521688036849546, 4.51353899343136e-05, -2.55872415016845e-06, -0.0071678089329428, -2.37512188849015e-07, 1.33085448197088e-05, -2.37512188849011e-07, 9.9353822041243e-08, -1.33085448197088e-05, 4.22687652170022e-08, 2.30258996002599e-08, -9.20669536187037e-05, 
9967, 10, -2.71457081814513e-06, -0.0521481214556122, -2.71457081814842e-06, 2.82627144712215e-06, 0.0521481214556122, 4.38587913991839e-05, -3.35946218930897e-06, -0.00726532029861881, -2.47926537554799e-06, -0.0521614452751004, -2.47926537555127e-06, 2.72315156557005e-06, 0.0521614452751004, 4.38180214210764e-05, -3.38130747577554e-06, -0.00717320151360471, -2.35305442590336e-07, 1.3323819488449e-05, -2.35305442590333e-07, 1.03119881579833e-07, -1.3323819488449e-05, 4.07699780384933e-08, 2.18452865990213e-08, -9.21187850140881e-05, 
9967, 11, -2.71683401419013e-06, -0.0521477712299748, -2.71683401419363e-06, 2.87032866684644e-06, 0.0521477712299748, 4.38812725550559e-05, -3.1864109126931e-06, -0.00726530777723518, -2.4792075536244e-06, -0.0521610959529684, -2.47920755362746e-06, 2.76699015961139e-06, 0.0521610959529684, 4.38412834024565e-05, -3.20812175495087e-06, -0.00717318841099983, -2.37626460571307e-07, 1.33247229935786e-05, -2.37626460571307e-07, 1.03338507275616e-07, -1.33247229935786e-05, 3.99891526248753e-08, 2.17108422354128e-08, -9.21193662353432e-05, 
9968, 0, -2.7768122284915e-06, -0.0521472902425581, -2.77681222849433e-06, 2.86230971914119e-06, 0.0521472902425581, 4.38286679987672e-05, -2.98005362948201e-06, -0.00726559705679418, -2.53742480374253e-06, -0.0521606166501849, -2.53742480374581e-06, 2.76014446130612e-06, 0.0521606166501849, 4.37887006612007e-05, -3.00193068800784e-06, -0.00717348012288906, -2.39387424746408e-07, 1.33264076268698e-05, -2.39387424746412e-07, 1.02165257834961e-07, -1.33264076268698e-05, 3.99673375909079e-08, 2.18770583638238e-08, -9.21169339051042e-05, 
9968, 10, -2.71202338843089e-06, -0.0521403478884412, -2.71202338843395e-06, 2.64647534920144e-06, 0.0521403478884412, 4.34265547926681e-05, -1.8407709325788e-06, -0.00727042919307009, -2.45880332027831e-06, -0.0521536930418127, -2.45880332028201e-06, 2.54861688553841e-06, 0.0521536930418127, 4.33887855628426e-05, -1.86191264950461e-06, -0.00717828094519707, -2.53220068143171e-07, 1.33451533715721e-05, -2.53220068143168e-07, 9.78584636795538e-08, -1.33451533715721e-05, 3.77692298277634e-08, 2.11417170511259e-08, -9.21482478730273e-05, 
9968, 11, -2.67064040355806e-06, -0.0521402170847595, -2.67064040356133e-06, 2.72363789370215e-06, 0.0521402170847595, 4.35698935021356e-05, -1.74473441995024e-06, -0.00727037366196285, -2.41681429319229e-06, -0.0521535641699813, -2.41681429319579e-06, 2.62566654746268e-06, 0.0521535641699813, 4.35320633340633e-05, -1.76571490845926e-06, -0.00717822647490853, -2.53826110359227e-07, 1.33470852218855e-05, -2.53826110359227e-07, 9.79713462201042e-08, -1.33470852218855e-05, 3.78301681077172e-08, 2.0980488392391e-08, -9.21471870543077e-05, 
9969, 0, -2.69752789096343e-06, -0.0521401700796238, -2.69752789096671e-06, 2.802285338743e-06, 0.0521401700796238, 4.35474201159165e-05, -1.4508916591494e-06, -0.00727087419445698, -2.44254945177536e-06, -0.0521535183907918, -2.44254945177842e-06, 2.70527299214099e-06, 0.0521535183907918, 4.35095646231374e-05, -1.47162588788587e-06, -0.00717872837381259, -2.5497843916775e-07, 1.33483111681509e-05, -2.5497843916775e-07, 9.70123465808843e-08, -1.33483111681509e-05, 3.78554928456866e-08, 2.07342287542204e-08, -9.21458206443909e-05, 
9969, 10, -2.57806298639594e-06, -0.0521376598438951, -2.57806298639901e-06, 3.48933840480441e-06, 0.0521376598438951, 4.29951692608564e-05, 4.43465532509466e-07, -0.00727586097816126, -2.32880422770987e-06, -0.0521510283715899, -2.32880422771337e-06, 3.383105843082e-06, 0.0521510283715899, 4.29565284346855e-05, 4.23555916816399e-07, -0.00718368512988991, -2.49258758644509e-07, 1.33685276949194e-05, -2.49258758644509e-07, 1.06232561677335e-07, -1.33685276949194e-05, 3.86408261574309e-08, 1.99096156422387e-08, -9.2175848271363e-05, 
9969, 11, -2.5923805280057e-06, -0.0521378251443526, -2.59238052800874e-06, 3.48667564342582e-06, 0.0521378251443526, 4.29010706313928e-05, 3.3479811183914e-07, -0.00727583983129666, -2.34093572063515e-06, -0.0521511965041701, -2.34093572063842e-06, 3.37899858485836e-06, 0.0521511965041701, 4.28634890736334e-05, 3.15383031738106e-07, -0.0071836701821066, -2.51444807356232e-07, 1.3371359817491e-05, -2.51444807356239e-07, 1.07677058564206e-07, -1.3371359817491e-05, 3.75815577440751e-08, 1.94150800698548e-08, -9.2169649190065e-05, 
9970, 0, -2.65986727771148e-06, -0.0521383335228823, -2.65986727771453e-06, 3.61293169264277e-06, 0.0521383335228823, 4.26846639054563e-05, 6.42291005051007e-07, -0.00727664960524549, -2.40874853690396e-06, -0.0521517076941589, -2.40874853690767e-06, 3.50769653646485e-06, 0.0521517076941589, 4.26475609910855e-05, 6.22963823617672e-07, -0.00718448731444386, -2.51118740817809e-07, 1.33741712765153e-05, -2.51118740817809e-07, 1.05235156204296e-07, -1.33741712765153e-05, 3.71029143475846e-08, 1.93271816049414e-08, -9.21622908016183e-05, 
9970, 10, -3.12258699625488e-06, -0.0521406052944128, -3.12258699625835e-06, 4.53063607954811e-06, 0.0521406052944128, 4.02691128915544e-05, 1.4029689008545e-06, -0.00728255160277266, -2.87952090228968e-06, -0.0521539984951799, -2.87952090229337e-06, 4.41844528122784e-06, 0.0521539984951798, 4.02369599232862e-05, 1.38416635703303e-06, -0.00719037237661147, -2.4306609394857e-07, 1.33932007669709e-05, -2.43066093948574e-07, 1.12190798272074e-07, -1.33932007669709e-05, 3.21529683125416e-08, 1.88025437122284e-08, -9.21792261611813e-05, 
9970, 11, -3.08444789236092e-06, -0.052140555124115, -3.0844478923642e-06, 4.53089163495566e-06, 0.052140555124115, 4.02448962273335e-05, 1.34704523201131e-06, -0.00728248933357035, -2.84408554080023e-06, -0.0521539491182402, -2.84408554080372e-06, 4.41880450481053e-06, 0.0521539491182402, 4.02128700059706e-05, 1.32800929599753e-06, -0.0071903185936703, -2.40362351566049e-07, 1.33939941253212e-05, -2.40362351566042e-07, 1.12087130172732e-07, -1.33939941253212e-05, 3.2026221399997e-08, 1.90359360937206e-08, -9.21707399000502e-05, 
9971, 0, -3.19164358374838e-06, -0.0521413656889291, -3.19164358375165e-06, 4.66733721085849e-06, 0.0521413656889291, 3.98070743937711e-05, 1.61395636229796e-06, -0.00728356846120911, -2.95263111760651e-06, -0.0521547596664929, -2.95263111761e-06, 4.55655059276812e-06, 0.0521547596664929, 3.9775554321961e-05, 1.59466949599194e-06, -0.00719140409760909, -2.39012466146047e-07, 1.33939775637694e-05, -2.3901246614604e-07, 1.10786618074551e-07, -1.33939775637694e-05, 3.15200718710091e-08, 1.92868663370071e-08, -9.21643636000258e-05, 
9971, 10, -3.67459818595462e-06, -0.0521437398470531, -3.67459818595768e-06, 5.34361807623261e-06, 0.0521437398470531, 3.70502652074641e-05, 1.95646502005646e-06, -0.00728967519934573, -3.45223188822773e-06, -0.052157147214766, -3.45223188823099e-06, 5.23795834678118e-06, 0.052157147214766, 3.70207169059693e-05, 1.93541860212933e-06, -0.0071975001632535, -2.22366297711553e-07, 1.34073677131468e-05, -2.22366297711553e-07, 1.05659729437128e-07, -1.34073677131468e-05, 2.95483015501955e-08, 2.10464180224477e-08, -9.21750360922441e-05, 
9971, 11, -3.66581045309849e-06, -0.0521436623257506, -3.66581045310156e-06, 5.35515524992349e-06, 0.0521436623257506, 3.70991867814117e-05, 1.97346569524216e-06, -0.00728962323981293, -3.44531075854611e-06, -0.0521570679813682, -3.44531075854939e-06, 5.25158597405479e-06, 0.0521570679813682, 3.70701869874514e-05, 1.95168536574713e-06, -0.00719745455028405, -2.20499694562086e-07, 1.34056556176027e-05, -2.20499694562086e-07, 1.03569275891747e-07, -1.34056556176027e-05, 2.89997939233963e-08, 2.17803294099131e-08, -9.21686895288998e-05, 
9972, 0, -3.74809258666269e-06, -0.0521443359628171, -3.74809258666595e-06, 5.43171519658258e-06, 0.0521443359628171, 3.65372351068964e-05, 2.20984381450842e-06, -0.00729081935937619, -3.52871534182874e-06, -0.0521577423295527, -3.52871534183202e-06, 5.33015754143637e-06, 0.0521577423295527, 3.65085961680642e-05, 2.18736622355876e-06, -0.00719865711450055, -2.19377244863347e-07, 1.34063667356941e-05, -2.19377244863351e-07, 1.01557655142103e-07, -1.34063667356941e-05, 2.86389387750026e-08, 2.24775909622517e-08, -9.21622448756568e-05, 
9972, 10, -4.37787980849011e-06, -0.0521437773975401, -4.37787980849382e-06, 5.9136640229543e-06, 0.0521437773975401, 3.45198670901827e-05, 2.48482629219176e-06, -0.00729565777403473, -4.17786642518199e-06, -0.0521572094228023, -4.17786642518527e-06, 5.81095367368582e-06, 0.0521572094228023, 3.44927956602567e-05, 2.45904254478538e-06, -0.00720347237579145, -2.00013383311613e-07, 1.3432025262427e-05, -2.0001338331161e-07, 1.02710349244833e-07, -1.3432025262427e-05, 2.7071429942199e-08, 2.57837473088899e-08, -9.21853982432679e-05, 
9972, 11, -4.34219320224272e-06, -0.0521438361624672, -4.34219320224556e-06, 5.90401272724053e-06, 0.0521438361624672, 3.46064031336295e-05, 2.47822830977756e-06, -0.00729565471721504, -4.14604634688125e-06, -0.05215726827782, -4.14604634688432e-06, 5.80264844755682e-06, 0.05215726827782, 3.45778836967084e-05, 2.45178081670465e-06, -0.00720347384410556, -1.96146855347959e-07, 1.34321153526616e-05, -1.96146855347959e-07, 1.01364279692081e-07, -1.34321153526615e-05, 2.85194369293452e-08, 2.64474930610551e-08, -9.21808731094661e-05, 
9973, 0, -4.32352509273644e-06, -0.0521438791502245, -4.32352509273971e-06, 5.97604016083854e-06, 0.0521438791502245, 3.41292576030861e-05, 2.70840964837485e-06, -0.00729671482373491, -4.13136634725961e-06, -0.0521573110800095, -4.13136634726312e-06, 5.8771261976638e-06, 0.0521573110800095, 3.40989143121151e-05, 2.681325389758e-06, -0.00720453312292452, -1.92158745456665e-07, 1.34319297850573e-05, -1.92158745456668e-07, 9.89139631768456e-08, -1.34319297850573e-05, 3.03432910003216e-08, 2.7084258707354e-08, -9.21817008103831e-05, 
9973, 10, -4.84757257722322e-06, -0.0521424683595876, -4.84757257722628e-06, 5.97875989112016e-06, 0.0521424683595876, 3.33397559998854e-05, 2.75620752450172e-06, -0.00730008567651474, -4.6818707843518e-06, -0.0521559324639131, -4.6818707843553e-06, 5.88385160731431e-06, 0.0521559324639131, 3.3307666628599e-05, 2.72721954232128e-06, -0.00720786232253607, -1.65701792878801e-07, 1.34641043254679e-05, -1.65701792878801e-07, 9.49082837905693e-08, -1.34641043254679e-05, 3.20893712559702e-08, 2.8987982120528e-08, -9.22233539786518e-05, 
9973, 11, -4.82136846864503e-06, -0.0521424578092044, -4.8213684686481e-06, 5.98649997814214e-06, 0.0521424578092043, 3.34128938325998e-05, 2.76994076500569e-06, -0.00730006557087057, -4.65638565529868e-06, -0.052155922817393, -4.65638565530218e-06, 5.89187562568217e-06, 0.052155922817393, 3.3381762979611e-05, 2.74119946455326e-06, -0.00720784536552557, -1.64982813346497e-07, 1.34650081886567e-05, -1.64982813346493e-07, 9.4624352438268e-08, -1.34650081886567e-05, 3.11308531103326e-08, 2.87413003848641e-08, -9.22202053449964e-05, 
9974, 0, -4.79772517949001e-06, -0.0521427447584168, -4.79772517949307e-06, 6.03056341735674e-06, 0.0521427447584168, 3.33355880293721e-05, 2.92932617635438e-06, -0.00730045777609851, -4.63158870214173e-06, -0.0521562090630084, -4.631588702145e-06, 5.93744633251263e-06, 0.0521562090630084, 3.33054856655308e-05, 2.9007482206138e-06, -0.00720823858766237, -1.66136477351017e-07, 1.34643045913422e-05, -1.6613647735102e-07, 9.31170848709623e-08, -1.34643045913422e-05, 3.01023638871463e-08, 2.85779556556266e-08, -9.22191884361498e-05, 
9974, 10, -4.5455205691719e-06, -0.0521424300259045, -4.54552056917452e-06, 5.91692579546278e-06, 0.0521424300259045, 3.36151778728958e-05, 3.04063633780852e-06, -0.00730413306909464, -4.39461135069925e-06, -0.0521559244099519, -4.39461135070166e-06, 5.8281009462598e-06, 0.0521559244099519, 3.35854473297454e-05, 3.01166782296177e-06, -0.00721185496212018, -1.50909218489453e-07, 1.34943840473471e-05, -1.50909218489449e-07, 8.88248491903395e-08, -1.34943840473471e-05, 2.97305430959043e-08, 2.89685148819608e-08, -9.22781069744657e-05, 
9974, 11, -4.49948412113436e-06, -0.0521425417905241, -4.49948412113742e-06, 5.91518643621632e-06, 0.0521425417905241, 3.37050363890316e-05, 2.97738955891447e-06, -0.00730413170362302, -4.35033875332636e-06, -0.0521560372304044, -4.35033875332963e-06, 5.82614274332171e-06, 0.0521560372304044, 3.36755862310123e-05, 2.948476971317e-06, -0.00721185719299947, -1.49145367812802e-07, 1.34954398800504e-05, -1.49145367812805e-07, 8.90436928946487e-08, -1.34954398800504e-05, 2.9450158047925e-08, 2.89125875664392e-08, -9.22745106235663e-05, 
9975, 0, -4.37498205914129e-06, -0.0521426989237246, -4.37498205914413e-06, 5.97890425035774e-06, 0.0521426989237246, 3.3770734766338e-05, 3.1499793723869e-06, -0.00730454549018926, -4.22686794589352e-06, -0.052156194195752, -4.22686794589657e-06, 5.89017788728078e-06, 0.052156194195752, 3.37408507293384e-05, 3.12069869735927e-06, -0.00721227613921419, -1.48114113271719e-07, 1.34952720274363e-05, -1.48114113271729e-07, 8.87263630810516e-08, -1.34952720274363e-05, 2.98840369333645e-08, 2.92806751540232e-08, -9.22693509750825e-05, 
9975, 10, -3.189085262676e-06, -0.052143698633398, -3.18908526267948e-06, 6.18763746406485e-06, 0.052143698633398, 3.42652584382232e-05, 2.54256775104131e-06, -0.00730851564975303, -3.05056400471956e-06, -0.0521572134979069, -3.05056400472326e-06, 6.0963999006715e-06, 0.0521572134979069, 3.4236203347444e-05, 2.51559089099814e-06, -0.00721620682823984, -1.38521257957114e-07, 1.35148645088406e-05, -1.38521257957121e-07, 9.12375633602504e-08, -1.35148645088406e-05, 2.90550907463398e-08, 2.69768600637706e-08, -9.23088215131497e-05, 
9975, 11, -3.1793727207528e-06, -0.0521436755753664, -3.17937272075607e-06, 6.19768520387163e-06, 0.0521436755753664, 3.41586706977058e-05, 2.47446762486796e-06, -0.00730843946673365, -3.04492774337343e-06, -0.052157191900969, -3.0449277433765e-06, 6.10978682896683e-06, 0.052157191900969, 3.41291046441706e-05, 2.44704455505264e-06, -0.00721613619411915, -1.3444497737002e-07, 1.35163256025494e-05, -1.34444977370019e-07, 8.78983748923738e-08, -1.35163256025494e-05, 2.95660535299337e-08, 2.74230698250115e-08, -9.2303272614511e-05, 
