physical_step, pseudo_step, CL, CD, CFx, CFy, CFz, CMx, CMy, CMz, CLPressure, CDPressure, CFxPressure, CFyPressure, CFzPressure, CMxPressure, CMyPressure, CMzPressure, CLSkinFriction, CDSkinFriction, CFxSkinFriction, CFySkinFriction, CFzSkinFriction, CMxSkinFriction, CMySkinFriction, CMzSkinFriction, 
2, 20, -4.90980917849449e-07, -0.0807319834933934, -4.90980917854761e-07, -1.03928127400252e-06, 0.0807319834933934, -1.60750961200812e-06, -1.1103930324143e-06, -0.00859807667096408, -4.773629821031e-07, -0.0807665624496405, -4.77362982107759e-07, -1.03226392071401e-06, 0.0807665624496405, -1.60962163735653e-06, -1.11232686072185e-06, -0.00845183519942842, -1.3617935725727e-08, 3.457895624735e-05, -1.36179357257299e-08, -7.01735331203936e-09, -3.457895624735e-05, 2.11202526032403e-09, 1.93382839088832e-09, -0.000146241471535647, 
2, 26, -8.14868790476834e-07, -0.0810163511495957, -8.14868790481927e-07, -1.12736267283504e-06, 0.0810163511495957, -2.21860817479733e-06, -1.49651489251734e-06, -0.00863859358889286, -8.01925244994222e-07, -0.0810446138790489, -8.01925244998884e-07, -1.12345222982526e-06, 0.0810446138790489, -2.21955281135645e-06, -1.49799631477617e-06, -0.00850295742126896, -1.29435455008849e-08, 2.82627294530048e-05, -1.29435455008815e-08, -3.91044297084858e-09, -2.82627294530048e-05, 9.44636643766173e-10, 1.48142227755176e-09, -0.000135636167623902, 
3, 0, -7.55985125418249e-07, -0.0810117853274448, -7.55985125423129e-07, -1.16804871895462e-06, 0.0810117853274448, -2.14003287690791e-06, -1.61104711355846e-06, -0.00863666460651465, -7.43391395007342e-07, -0.0810394923390256, -7.43391395012438e-07, -1.16397370437883e-06, 0.0810394923390256, -2.1408318167344e-06, -1.61246898222327e-06, -0.00850199368330296, -1.25937304278917e-08, 2.77070115807276e-05, -1.25937304278883e-08, -4.07501453487406e-09, -2.77070115807276e-05, 7.9893978625384e-10, 1.42186865972162e-09, -0.000134670923211704, 
3, 10, -2.90669581362205e-06, -0.0762058803206309, -2.9066958136267e-06, 4.14810040151787e-06, 0.0762058803206309, -8.91174808863037e-06, 5.66128357929357e-06, -0.00747569138441207, -2.89432867213435e-06, -0.0762334687537791, -2.89432867213867e-06, 4.15139865830089e-06, 0.0762334687537791, -8.91234194832127e-06, 5.66000701139679e-06, -0.00734159775343687, -1.23671415171281e-08, 2.75884331481438e-05, -1.23671415171279e-08, -3.2982567833303e-09, -2.75884331481438e-05, 5.93859682462829e-10, 1.27656797378551e-09, -0.00013409363097521, 
3, 20, -9.69901602285177e-07, -0.0737941862987976, -9.69901602289268e-07, -1.0361053581396e-06, 0.0737941862987976, -2.2614022075283e-06, -1.48499607874583e-06, -0.00724960805739686, -9.56796314410683e-07, -0.0738149491486363, -9.56796314415316e-07, -1.03244787928108e-06, 0.0738149491486363, -2.26122405071306e-06, -1.4858844686281e-06, -0.0071261477643828, -1.31052878866925e-08, 2.07628498387337e-05, -1.31052878866923e-08, -3.65747883404554e-09, -2.07628498387337e-05, -1.78156801092583e-10, 8.88390013584909e-10, -0.000123460293014049, 
3, 26, -1.03607138440904e-06, -0.0739316129121978, -1.0360713844128e-06, -1.11709938431149e-06, 0.0739316129121978, -2.51317696253709e-06, -1.70857502704885e-06, -0.00726802877746807, -1.02227111420941e-06, -0.073948929376132, -1.0222711142135e-06, -1.1157195132774e-06, 0.073948929376132, -2.51271107364209e-06, -1.7090690814844e-06, -0.00715079259346227, -1.38002701843347e-08, 1.7316463933982e-05, -1.38002701843273e-08, -1.37987102429382e-09, -1.7316463933982e-05, -4.65888823776338e-10, 4.94054374683825e-10, -0.00011723618400582, 
4, 0, -9.76590548857386e-07, -0.0739318836004082, -9.76590548861259e-07, -1.16964303375623e-06, 0.0739318836004082, -2.42089135093193e-06, -1.83753879438057e-06, -0.00726761934101274, -9.62893390603085e-07, -0.0739488396479839, -9.62893390607388e-07, -1.16778094670368e-06, 0.0739488396479839, -2.42036319747218e-06, -1.83796308228863e-06, -0.00715103656001184, -1.36971582584768e-08, 1.69560475757091e-05, -1.369715825848e-08, -1.8620871132466e-09, -1.69560475757091e-05, -5.28153414998931e-10, 4.24287778887935e-10, -0.000116582781000889, 
4, 10, 9.91195859747677e-08, -0.0761906839650257, 9.91195859705746e-08, 6.52308429578633e-07, 0.0761906839650257, -1.22495958614262e-06, 3.84655781896009e-07, -0.00786656278283324, 1.12938296945109e-07, -0.0762073704649506, 1.12938296940156e-07, 6.53753814828147e-07, 0.0762073704649506, -1.22428711783418e-06, 3.84299287251439e-07, -0.00775063435938077, -1.38187109823168e-08, 1.66864999251968e-05, -1.38187109823168e-08, -1.44538522638175e-09, -1.66864999251968e-05, -6.72468258005614e-10, 3.56494653414902e-10, -0.000115928423452464, 
4, 20, -1.10289517022213e-06, -0.0781290321153296, -1.10289517022654e-06, -1.01983223208752e-06, 0.0781290321153296, -2.45758879646346e-06, -1.44363409091661e-06, -0.00838154339450852, -1.08873495660667e-06, -0.078141999660834, -1.0887349566113e-06, -1.0200627232244e-06, 0.078141999660834, -2.45726171807631e-06, -1.44353081062216e-06, -0.00827258882674274, -1.41602136143234e-08, 1.29675455041818e-05, -1.41602136143304e-08, 2.30491225248797e-10, -1.29675455041818e-05, -3.27078387790064e-10, -1.03280164677529e-10, -0.000108954567765763, 
4, 26, -1.08064457485764e-06, -0.0781576188797395, -1.08064457486205e-06, -1.18884737863045e-06, 0.0781576188797395, -2.408859025066e-06, -1.5403186941694e-06, -0.00838229991677982, -1.06606263501217e-06, -0.0781683878187568, -1.06606263501658e-06, -1.19006912279832e-06, 0.0781683878187568, -2.40870030045616e-06, -1.54004381201814e-06, -0.00827748726066495, -1.45819398429722e-08, 1.07689390175268e-05, -1.45819398429722e-08, 1.22174418122089e-09, -1.07689390175268e-05, -1.58724527326983e-10, -2.74882046508198e-10, -0.000104812656114888, 
5, 0, -1.01689812929058e-06, -0.0781615969139487, -1.01689812929565e-06, -1.24389550033501e-06, 0.0781615969139487, -2.3247604163546e-06, -1.66409028492968e-06, -0.00838273412648976, -1.00224620917816e-06, -0.0781721208045163, -1.002246209183e-06, -1.2444615457602e-06, 0.0781721208045163, -2.32462034853854e-06, -1.66378689628215e-06, -0.00827837757200663, -1.46519201244849e-08, 1.05238905676846e-05, -1.46519201244832e-08, 5.66045427350173e-10, -1.05238905676846e-05, -1.40067899603651e-10, -3.03388682541579e-10, -0.000104356554483129, 
5, 10, 7.98858676465321e-07, -0.0838971612869544, 7.98858676460254e-07, -2.62069771900546e-06, 0.0838971612869544, 3.07137941718123e-06, -3.31216903835605e-06, -0.00958461398405755, 8.13429553397124e-07, -0.0839074266498498, 8.13429553392497e-07, -2.62088003354386e-06, 0.0839074266498498, 3.0715566166993e-06, -3.31189884408404e-06, -0.00948073090016699, -1.45708769252704e-08, 1.02653628954566e-05, -1.45708769252704e-08, 1.82314544137077e-10, -1.02653628954566e-05, -1.77199501380394e-10, -2.70194042220029e-10, -0.00010388308389056, 
5, 20, -1.09187097870996e-06, -0.0851602513820423, -1.0918709787159e-06, -1.21814481265299e-06, 0.0851602513820423, -2.53365215191045e-06, -1.49103089203517e-06, -0.00974867184902055, -1.0772361184701e-06, -0.085167679834792, -1.0772361184756e-06, -1.22029464712519e-06, 0.085167679834792, -2.53366846887288e-06, -1.49020074882949e-06, -0.00965009793842376, -1.46348602534363e-08, 7.42845274974522e-06, -1.4634860253438e-08, 2.14983446191078e-09, -7.42845274974522e-06, 1.63169397627049e-11, -8.30143098608902e-10, -9.85739105967781e-05, 
5, 26, -1.06442904780229e-06, -0.0851394679446839, -1.06442904780715e-06, -1.35335777147379e-06, 0.0851394679446839, -2.44258975584991e-06, -1.51725477167181e-06, -0.00974087251090121, -1.04909809215851e-06, -0.0851453006178385, -1.04909809216403e-06, -1.35596496015094e-06, 0.0851453006178385, -2.44256027272377e-06, -1.51635562177231e-06, -0.00964514054085797, -1.53309556209925e-08, 5.83267315505498e-06, -1.53309556209906e-08, 2.60718873138061e-09, -5.83267315505498e-06, -2.94832248384968e-11, -8.9914992993812e-10, -9.57319700432959e-05, 
6, 0, -9.92197800882831e-07, -0.0851442887272401, -9.92197800888129e-07, -1.40764215167461e-06, 0.0851442887272401, -2.3598462966211e-06, -1.64324986650352e-06, -0.00974139872608817, -9.76670222647848e-07, -0.0851499444372845, -9.76670222653579e-07, -1.40947480928594e-06, 0.0851499444372845, -2.35985187660532e-06, -1.64235808068242e-06, -0.00964598732160009, -1.55275782498702e-08, 5.65571004498296e-06, -1.55275782498649e-08, 1.83265763254547e-09, -5.65571004498296e-06, 5.58002704024658e-12, -8.91785927523554e-10, -9.54114044880516e-05, 
6, 10, 6.22631714960963e-07, -0.0904279131115884, 6.22631714955442e-07, -3.78862990237612e-06, 0.0904279131115884, 2.49301439727587e-06, -4.53112626075661e-06, -0.0106491470017442, 6.38281416656891e-07, -0.0904333511556247, 6.38281416650942e-07, -3.79016934128918e-06, 0.0904333511556247, 2.49301546829715e-06, -4.53035688812855e-06, -0.010554164919065, -1.56497016958888e-08, 5.43804403652338e-06, -1.56497016958871e-08, 1.53943891322189e-09, -5.43804403652337e-06, -1.07108134612221e-12, -7.69372654493826e-10, -9.49820826791565e-05, 
6, 20, -1.02035779619696e-06, -0.0898935467409558, -1.02035779620247e-06, -1.53597440357146e-06, 0.0898935467409558, -2.68269186239639e-06, -1.70736807054966e-06, -0.0103906458057469, -1.00355255375248e-06, -0.0898962705622244, -1.00355255375734e-06, -1.54000170238555e-06, 0.0898962705622244, -2.68255667502203e-06, -1.7058586318688e-06, -0.0102999877324938, -1.68052424646624e-08, 2.72382126871027e-06, -1.6805242464659e-08, 4.0272987982484e-09, -2.72382126871028e-06, -1.35187428405428e-10, -1.50943864110522e-09, -9.06580732531797e-05, 
6, 27, -1.01428391148268e-06, -0.0898646936772678, -1.01428391148775e-06, -1.6292971491601e-06, 0.0898646936772678, -2.63760547712559e-06, -1.74816103746146e-06, -0.0103821134181263, -9.96891391064089e-07, -0.0898659688905177, -9.96891391069394e-07, -1.63350535531565e-06, 0.0898659688905177, -2.63723960440402e-06, -1.74656773979871e-06, -0.0102938921787611, -1.73925204337225e-08, 1.27521325011873e-06, -1.73925204337226e-08, 4.20820617214929e-09, -1.27521325011873e-06, -3.6587280197247e-10, -1.59329776403057e-09, -8.82212393652411e-05, 
7, 0, -9.27871892126987e-07, -0.089867787273551, -9.27871892132935e-07, -1.68075824153892e-06, 0.089867787273551, -2.54318692401784e-06, -1.8846752284606e-06, -0.0103822308735395, -9.10241114644388e-07, -0.0898689326704085, -9.10241114649245e-07, -1.68409915303345e-06, 0.0898689326704085, -2.54289162508115e-06, -1.88304572979118e-06, -0.0102942391133992, -1.76307774265269e-08, 1.14539685766853e-06, -1.76307774265302e-08, 3.34091147729788e-09, -1.14539685766853e-06, -2.9529901032049e-10, -1.62949865374575e-09, -8.79917601403674e-05, 
7, 10, 4.39365344310899e-07, -0.0929947717503188, 4.39365344305805e-07, -3.39163122474765e-06, 0.0929947717503188, 3.33349386343363e-07, -4.1673825856219e-06, -0.0107323080123179, 4.5698044489142e-07, -0.0929957347964269, 4.56980444885675e-07, -3.39498192719702e-06, 0.0929957347964269, 3.33726159978027e-07, -4.16572856431408e-06, -0.0106447957277161, -1.76151005978046e-08, 9.63046107781224e-07, -1.76151005978063e-08, 3.35070246066468e-09, -9.63046107781224e-07, -3.76773620655542e-10, -1.65402123281724e-09, -8.75122846018325e-05, 
7, 20, -9.40112499769827e-07, -0.0916143750840215, -9.4011249977557e-07, -1.80705311836374e-06, 0.0916143750840214, -2.87095639925934e-06, -1.94008994130035e-06, -0.0103406700644527, -9.21836476839079e-07, -0.0916127062992118, -9.21836476845468e-07, -1.81052386151402e-06, 0.0916127062992118, -2.87065217474683e-06, -1.93809704523019e-06, -0.0102569866164082, -1.82760228892098e-08, -1.66878480959322e-06, -1.82760228892115e-08, 3.47074315246953e-09, 1.66878480959322e-06, -3.04224394821869e-10, -1.99289613793791e-09, -8.36834480444945e-05, 
7, 26, -9.61219153420805e-07, -0.0915969671616939, -9.61219153426128e-07, -1.86254577263742e-06, 0.0915969671616939, -2.85465428498109e-06, -1.98948814714413e-06, -0.010335940683484, -9.42462698844793e-07, -0.0915941873415065, -9.42462698850097e-07, -1.86609214732255e-06, 0.0915941873415065, -2.85439444665631e-06, -1.98745269441364e-06, -0.0102541473305456, -1.87564545152941e-08, -2.77982018697816e-06, -1.87564545152924e-08, 3.54637472056781e-09, 2.77982018697816e-06, -2.59838245473504e-10, -2.0354526483807e-09, -8.17933529384774e-05, 
8, 0, -8.62722796756037e-07, -0.0915976877886861, -8.62722796761341e-07, -1.91098861976306e-06, 0.0915976877886861, -2.7473266438165e-06, -2.13702904944672e-06, -0.0103355170029569, -8.43759645234831e-07, -0.0915947892950194, -8.43759645239722e-07, -1.91358155994961e-06, 0.0915947892950194, -2.74718641958472e-06, -2.13497123322706e-06, -0.0102539380292825, -1.89631515474661e-08, -2.89849366649813e-06, -1.89631515474688e-08, 2.59294016967966e-09, 2.89849366649813e-06, -1.40224250673352e-10, -2.05781611921384e-09, -8.15789736744054e-05, 
8, 10, 3.59928477129496e-07, -0.0931576526304662, 3.59928477123752e-07, -2.78734390361061e-06, 0.0931576526304662, -8.30883524073747e-07, -3.52153719875957e-06, -0.0103411492947959, 3.78879734757e-07, -0.0931545728008566, 3.78879734752122e-07, -2.79000219399259e-06, 0.0931545728008566, -8.30806837583066e-07, -3.51947842922465e-06, -0.0102601249038385, -1.89512576782224e-08, -3.07982960927037e-06, -1.89512576782198e-08, 2.65829038596006e-09, 3.07982960927037e-06, -7.66864037916244e-11, -2.05876923624547e-09, -8.10243909573857e-05, 
8, 20, -8.76179038558403e-07, -0.0918068083725127, -8.76179038563932e-07, -1.93824405716181e-06, 0.0918068083725127, -3.00244530674061e-06, -2.0932890098121e-06, -0.0100075338303886, -8.56850057369437e-07, -0.0918013379538386, -8.56850057375161e-07, -1.94074705527618e-06, 0.0918013379538386, -3.00266078798498e-06, -2.09107431989442e-06, -0.00993009913947444, -1.93289812039815e-08, -5.47041867415003e-06, -1.93289812039815e-08, 2.50299807306639e-09, 5.47041867415003e-06, 2.15481089065157e-10, -2.21468998901118e-09, -7.74346909141185e-05, 
8, 26, -9.11446884652673e-07, -0.0917972417148344, -9.11446884657761e-07, -1.97608564334196e-06, 0.0917972417148344, -3.0011077354436e-06, -2.14416609550138e-06, -0.0100056382329815, -8.91749794135741e-07, -0.0917908362161811, -8.91749794141037e-07, -1.97881442274724e-06, 0.0917908362161811, -3.00140042911019e-06, -2.14191179599939e-06, -0.00992993620582547, -1.9697090506104e-08, -6.40549865291224e-06, -1.96970905061023e-08, 2.72877938635633e-09, 6.40549865291224e-06, 2.92693594197337e-10, -2.25429955798887e-09, -7.57020271560113e-05, 
9, 0, -8.07275660632579e-07, -0.091796853671017, -8.07275660639178e-07, -2.02168797387365e-06, 0.091796853671017, -2.88557387678871e-06, -2.29894545134392e-06, -0.0100049608549165, -7.87362615049224e-07, -0.0917903471564994, -7.87362615055178e-07, -2.02344140298102e-06, 0.0917903471564994, -2.88599012882748e-06, -2.29669593669182e-06, -0.00992945638542642, -1.99130455880821e-08, -6.50651451768792e-06, -1.99130455880829e-08, 1.75342913507114e-09, 6.50651451768792e-06, 4.16251857330118e-10, -2.24951471484549e-09, -7.55044694901077e-05, 
9, 10, 1.66595708354075e-07, -0.0929552231566229, 1.66595708348554e-07, -2.43967813155988e-06, 0.0929552231566229, -1.36844311448051e-06, -3.01269759160443e-06, -0.00994758295138061, 1.86872919484512e-07, -0.0929485230178813, 1.86872919479424e-07, -2.44177078145142e-06, 0.0929485230178813, -1.36896071967717e-06, -3.01040225408751e-06, -0.009872664258218, -2.02772111318307e-08, -6.70013874167405e-06, -2.02772111318307e-08, 2.09264993079314e-09, 6.70013874167405e-06, 5.17605276212357e-10, -2.29533741745098e-09, -7.49186931625863e-05, 
9, 20, -8.26526651090354e-07, -0.0919286890175523, -8.26526651095879e-07, -1.97774616082822e-06, 0.0919286890175523, -3.09212429753339e-06, -2.18720427916214e-06, -0.00971872168336639, -8.05329091546426e-07, -0.0919199316224759, -8.05329091551296e-07, -1.98002838618291e-06, 0.0919199316224759, -3.09269179033547e-06, -2.18474590968223e-06, -0.00964719200807522, -2.1197559515177e-08, -8.75739507635279e-06, -2.11975595151739e-08, 2.28222535691567e-09, 8.75739507635279e-06, 5.6749287780631e-10, -2.45836949344975e-09, -7.15296752911791e-05, 
9, 26, -8.62590108037683e-07, -0.0919222249500284, -8.62590108042997e-07, -2.00902221026373e-06, 0.0919222249500284, -3.09654596204976e-06, -2.23591761546934e-06, -0.00971864976827357, -8.41335345270938e-07, -0.0919126843245214, -8.41335345276672e-07, -2.01083657167327e-06, 0.0919126843245213, -3.09720211365065e-06, -2.23346533736652e-06, -0.00964871992560661, -2.1254762745198e-08, -9.54062550697846e-06, -2.12547627451959e-08, 1.81436139197472e-09, 9.54062550697846e-06, 6.56151636144772e-10, -2.4522780834704e-09, -6.99298426669635e-05, 
10, 0, -7.56731670966513e-07, -0.0919226129527207, -7.56731670972578e-07, -2.05189087151582e-06, 0.0919226129527207, -2.9761820240637e-06, -2.39518933081192e-06, -0.00971808244312934, -7.35376357962188e-07, -0.0919129844620303, -7.35376357967821e-07, -2.05265029752756e-06, 0.0919129844620303, -2.97696564959511e-06, -2.39276516928907e-06, -0.00964834010430649, -2.13553130669312e-08, -9.62849069026035e-06, -2.13553130669333e-08, 7.59426039639566e-10, 9.62849069026035e-06, 7.83625546552072e-10, -2.42416162297826e-09, -6.97423388228168e-05, 
10, 10, -1.52505887100898e-07, -0.0933096585507382, -1.52505887107292e-07, -2.31375014617898e-06, 0.0933096585507382, -2.02522531183364e-06, -2.73112394946548e-06, -0.00974112478827932, -1.30816923434516e-07, -0.093299816298817, -1.30816923439505e-07, -2.31443440498169e-06, 0.093299816298817, -2.02605060648133e-06, -2.72861360025089e-06, -0.0096719817326301, -2.16889636887703e-08, -9.84225192070757e-06, -2.16889636887695e-08, 6.84258783995606e-10, 9.84225192070757e-06, 8.25294535757721e-10, -2.5103492311687e-09, -6.91430556492414e-05, 
10, 20, -7.70875287070564e-07, -0.0925442091972371, -7.70875287075652e-07, -2.01901366596216e-06, 0.0925442091972371, -3.18320046660472e-06, -2.25837160931513e-06, -0.00958851905668059, -7.48773249218599e-07, -0.092532612717645, -7.48773249224119e-07, -2.01970941487666e-06, 0.092532612717645, -3.18423763861039e-06, -2.25584808112829e-06, -0.00952253994263664, -2.21020378873075e-08, -1.15964795923634e-05, -2.21020378873061e-08, 6.95748932635184e-10, 1.15964795923634e-05, 1.03717197637951e-09, -2.52352811536842e-09, -6.59791140439439e-05, 
10, 25, -7.99323158695279e-07, -0.0925392556493087, -7.99323158700693e-07, -2.0394841379582e-06, 0.0925392556493087, -3.18012437036224e-06, -2.2940270737193e-06, -0.00958976652362643, -7.75995478664375e-07, -0.0925270780463644, -7.75995478670116e-07, -2.04060960853162e-06, 0.0925270780463644, -3.18118446410645e-06, -2.2913924749145e-06, -0.00952506696120065, -2.33276800176489e-08, -1.21776029444654e-05, -2.33276800176526e-08, 1.12547056686652e-09, 1.21776029444654e-05, 1.06009377403153e-09, -2.63459892373839e-09, -6.46995624257724e-05, 
11, 0, -6.91911025845622e-07, -0.0925416783950783, -6.91911025850379e-07, -2.07893101453768e-06, 0.0925416783950783, -3.05651974856661e-06, -2.45718439729547e-06, -0.00958954200890354, -6.68460206043178e-07, -0.0925294185068876, -6.68460206047521e-07, -2.07887634656432e-06, 0.0925294185068876, -3.0577267764328e-06, -2.45459144564748e-06, -0.00952503125057867, -2.34508197905427e-08, -1.22598881905958e-05, -2.34508197905433e-08, -5.46679703083739e-11, 1.22598881905958e-05, 1.2070279366245e-09, -2.59295190822798e-09, -6.45107583248404e-05, 
11, 10, -4.12757398920432e-07, -0.0941630908960517, -4.12757398925851e-07, -2.37279510785141e-06, 0.0941630908960517, -2.70658001116219e-06, -2.77362862972473e-06, -0.00969530626413152, -3.88922313866474e-07, -0.0941506049027354, -3.88922313871686e-07, -2.37270150371669e-06, 0.0941506049027354, -2.70774076064005e-06, -2.7709645683638e-06, -0.00963142049026757, -2.3835085058001e-08, -1.24859933160307e-05, -2.3835085058005e-08, -9.36041519135892e-11, 1.24859933160307e-05, 1.16074941451425e-09, -2.66406129082362e-09, -6.38857738639271e-05, 
11, 20, -7.09591229638189e-07, -0.0935253971370569, -7.0959122964351e-07, -2.07539251806354e-06, 0.0935253971370569, -3.25043396852717e-06, -2.34320752152503e-06, -0.00958252617094073, -6.85028272219104e-07, -0.0935113866979902, -6.85028272224965e-07, -2.0749613289334e-06, 0.0935113866979902, -3.25161811101106e-06, -2.3403799736279e-06, -0.00952159197700069, -2.45629574414217e-08, -1.40104390662348e-05, -2.4562957441424e-08, -4.31189097367516e-10, 1.40104390662348e-05, 1.18414247944437e-09, -2.8275480630211e-09, -6.0934193940064e-05, 
11, 25, -7.29164388445421e-07, -0.0935208831244825, -7.29164388451063e-07, -2.09192241971023e-06, 0.0935208831244825, -3.23641399537693e-06, -2.36993625377964e-06, -0.00958520087476633, -7.0427088888059e-07, -0.0935063819244971, -7.04270888886226e-07, -2.09118198665034e-06, 0.0935063819244971, -3.23764174034263e-06, -2.36710259927285e-06, -0.00952543055445628, -2.48934995612789e-08, -1.45011999851819e-05, -2.48934995612793e-08, -7.40433049055321e-10, 1.45011999851819e-05, 1.22774498226926e-09, -2.83365433489916e-09, -5.9770320310017e-05, 
