physical_step, pseudo_step, CL, CD, CFx, CFy, CFz, CMx, CMy, CMz, CLPressure, CDPressure, CFxPressure, CFyPressure, CFzPressure, CMxPressure, CMyPressure, CMzPressure, CLSkinFriction, CDSkinFriction, CFxSkinFriction, CFySkinFriction, CFzSkinFriction, CMxSkinFriction, CMySkinFriction, CMzSkinFriction, 
8043, 10, -1.56029607441409e-05, -0.0583714640674504, -1.56029607441452e-05, -1.93305140539518e-06, 0.0583714640674504, -4.89096717275154e-05, -0.000154062505452521, -0.00868637413347708, -1.56316733001422e-05, -0.0583879834569691, -1.56316733001461e-05, -2.04667907900834e-06, 0.0583879834569691, -4.89176121399792e-05, -0.000153997120335248, -0.00858612012197111, 2.87125560219495e-08, 1.65193895185784e-05, 2.87125560219529e-08, 1.13627673657207e-07, -1.65193895185784e-05, 7.94041242895364e-09, -6.53851172478094e-08, -0.000100254011505957, 
8043, 11, -1.56184759141246e-05, -0.0583712450348118, -1.5618475914129e-05, -1.94385774848436e-06, 0.0583712450348118, -4.89220552980004e-05, -0.000154049904149604, -0.00868617125374281, -1.56479541295358e-05, -0.05838775507151, -1.56479541295398e-05, -2.05909207752405e-06, 0.05838775507151, -4.89305138844256e-05, -0.000153986122517211, -0.00858594808381708, 2.94782154173009e-08, 1.6510036698108e-05, 2.94782154172942e-08, 1.15234329033919e-07, -1.6510036698108e-05, 8.45858645745609e-09, -6.37816324807038e-08, -0.000100223169925749, 
8044, 0, -1.57313674714115e-05, -0.0583742007562555, -1.57313674714154e-05, -1.90309336871325e-06, 0.0583742007562555, -4.83687803209455e-05, -0.000153371281729903, -0.0086849692068848, -1.57603039946495e-05, -0.0583907079678963, -1.57603039946539e-05, -2.0185048323106e-06, 0.0583907079678963, -4.83777775859566e-05, -0.000153307218228806, -0.00858475541400418, 2.89365232386538e-08, 1.65072116408519e-05, 2.8936523238657e-08, 1.1541146360286e-07, -1.65072116408519e-05, 8.99726503519995e-09, -6.40635011902637e-08, -0.0001002137928806, 
8044, 10, -1.8829594111933e-05, -0.0582953536744867, -1.8829594111937e-05, -1.74987822561245e-06, 0.0582953536744867, -4.85197377039048e-05, -0.000129177308962515, -0.0086260234230764, -1.88582846553001e-05, -0.0583116515621124, -1.8858284655304e-05, -1.85762992870504e-06, 0.0583116515621124, -4.85309220993489e-05, -0.00012910175696925, -0.00852623435265585, 2.86905433506546e-08, 1.62978876255776e-05, 2.86905433506546e-08, 1.07751703056237e-07, -1.62978876255776e-05, 1.11843954927148e-08, -7.55519934409902e-08, -9.97890704205282e-05, 
8044, 11, -1.89316515091161e-05, -0.0582931065972314, -1.89316515091196e-05, -1.81204619847306e-06, 0.0582931065972314, -4.85992197360486e-05, -0.00012882726058833, -0.00862476702738402, -1.89596695557935e-05, -0.0583093850663841, -1.89596695557978e-05, -1.9196053327426e-06, 0.0583093850663841, -4.86099548746896e-05, -0.000128754184516002, -0.00852502272433097, 2.80180466624661e-08, 1.62784691529271e-05, 2.80180466624693e-08, 1.07559134251832e-07, -1.62784691529271e-05, 1.07351386695442e-08, -7.30760722477997e-08, -9.97443030530748e-05, 
8045, 0, -1.91205636432306e-05, -0.0582907782317543, -1.91205636432349e-05, -1.73798487118765e-06, 0.0582907782317543, -4.8129974528402e-05, -0.000127577445743658, -0.00862158839592862, -1.9147953487129e-05, -0.0583070400684654, -1.91479534871329e-05, -1.84651793454343e-06, 0.0583070400684654, -4.8140014020114e-05, -0.000127507411390548, -0.00852188568676109, 2.73898438772103e-08, 1.62618367112706e-05, 2.73898438772036e-08, 1.08533063309113e-07, -1.62618367112705e-05, 1.00394917200866e-08, -7.00343531685958e-08, -9.97027091675387e-05, 
8045, 10, -2.27581406256611e-05, -0.0582029894769464, -2.27581406256659e-05, -1.58153038335842e-06, 0.0582029894769464, -4.9257646494657e-05, -0.000103150077255584, -0.00856573923853778, -2.27797667432523e-05, -0.0582191183042987, -2.27797667432562e-05, -1.68921390418501e-06, 0.0582191183042987, -4.92688700772166e-05, -0.000103083531137559, -0.00846631921443182, 2.16261176074654e-08, 1.61288273523256e-05, 2.16261176074688e-08, 1.07683520840838e-07, -1.61288273523256e-05, 1.12235826073106e-08, -6.65461180589119e-08, -9.94200241060093e-05, 
8045, 11, -2.28311414691135e-05, -0.058202174116172, -2.2831141469117e-05, -1.65968621227349e-06, 0.058202174116172, -4.93867909376402e-05, -0.000103102707896578, -0.00856524547066274, -2.28532422324146e-05, -0.0582182908869365, -2.28532422324185e-05, -1.76869297593911e-06, 0.0582182908869365, -4.93971041926224e-05, -0.000103040278990802, -0.00846585321692404, 2.21007633108788e-08, 1.61167707643134e-05, 2.21007633108783e-08, 1.09006763569861e-07, -1.61167707643134e-05, 1.03132549640005e-08, -6.24289055751657e-08, -9.93922537386619e-05, 
8046, 0, -2.30703412970022e-05, -0.0581964598762117, -2.30703412970057e-05, -1.5479516644763e-06, 0.0581964598762117, -4.90199122422917e-05, -0.000101338449841075, -0.00856089842408345, -2.30929978695714e-05, -0.0582125654190078, -2.30929978695753e-05, -1.65933833103731e-06, 0.0582125654190078, -4.90292024901176e-05, -0.000101279971765597, -0.00846153297255742, 2.26565725712393e-08, 1.61055427958652e-05, 2.26565725712465e-08, 1.11386666653178e-07, -1.61055427958652e-05, 9.29024780529011e-09, -5.84780752792935e-08, -9.93654515259974e-05, 
8046, 10, -2.64328293096259e-05, -0.0581160739024746, -2.64328293096302e-05, -1.69103024233208e-06, 0.0581160739024746, -4.9846705808632e-05, -7.86260207838735e-05, -0.00851226632646424, -2.64555440241972e-05, -0.0581320249022857, -2.64555440242008e-05, -1.80311080732247e-06, 0.0581320249022857, -4.98555267713334e-05, -7.85763066412015e-05, -0.00841318663452616, 2.27147145936258e-08, 1.59509998111693e-05, 2.27147145936289e-08, 1.12080564973865e-07, -1.59509998111693e-05, 8.82096269641051e-09, -4.97141426142451e-08, -9.90796919380825e-05, 
8046, 11, -2.63938289647274e-05, -0.058115561799143, -2.63938289647313e-05, -1.71372433141859e-06, 0.058115561799143, -4.96013636319706e-05, -7.8573797535592e-05, -0.00851199311813525, -2.64166032364339e-05, -0.0581315003244974, -2.64166032364374e-05, -1.82601751722775e-06, 0.0581315003244974, -4.96097918355486e-05, -7.85274717929882e-05, -0.00841293855531105, 2.27742717271312e-08, 1.59385253540103e-05, 2.27742717271314e-08, 1.12293185846038e-07, -1.59385253540103e-05, 8.42820361002365e-09, -4.63257425786339e-08, -9.90545628241847e-05, 
8047, 0, -2.65734952263166e-05, -0.0581081245684833, -2.65734952263205e-05, -1.53931907164244e-06, 0.0581081245684833, -4.90129981798721e-05, -7.61311390036243e-05, -0.00850668872096273, -2.65960700733824e-05, -0.0581240525391874, -2.65960700733859e-05, -1.65299742887803e-06, 0.0581240525391874, -4.90218200209704e-05, -7.60872576581716e-05, -0.00840765594863285, 2.25748470372999e-08, 1.59279707042928e-05, 2.25748470373029e-08, 1.13678357227652e-07, -1.59279707042928e-05, 8.82184105810649e-09, -4.38813453976233e-08, -9.90327723298803e-05, 
8047, 10, -2.80013147555734e-05, -0.0580304674743912, -2.80013147555769e-05, -1.69530873969089e-06, 0.0580304674743912, -4.55999767156023e-05, -5.56114922079399e-05, -0.00846357915326362, -2.80077988728998e-05, -0.0580462211749835, -2.80077988729037e-05, -1.80323982975049e-06, 0.0580462211749835, -4.56161876391337e-05, -5.55782174573439e-05, -0.00836482944467432, 6.48411733428989e-09, 1.5753700592374e-05, 6.4841173342901e-09, 1.07931090033237e-07, -1.5753700592374e-05, 1.62109235651984e-08, -3.32747507157043e-08, -9.87497085892519e-05, 
8047, 11, -2.79751371313198e-05, -0.0580298756794545, -2.79751371313233e-05, -1.70845587260646e-06, 0.0580298756794545, -4.55036561185506e-05, -5.55648206805361e-05, -0.00846335797059151, -2.79806692631064e-05, -0.0580456228323173, -2.79806692631103e-05, -1.81686283173303e-06, 0.0580456228323173, -4.55195712404762e-05, -5.55329164823278e-05, -0.00836461872377451, 5.532131767827e-09, 1.57471528628276e-05, 5.532131767827e-09, 1.08406959129411e-07, -1.57471528628276e-05, 1.59151218797163e-08, -3.19041983973458e-08, -9.87392468170532e-05, 
8048, 0, -2.79762147954309e-05, -0.0580271043855648, -2.79762147954339e-05, -1.72658448199613e-06, 0.0580271043855648, -4.51060087973756e-05, -5.50328034796956e-05, -0.00846180813603928, -2.79806119428629e-05, -0.0580428459494312, -2.79806119428664e-05, -1.8353411118633e-06, 0.0580428459494312, -4.51226215408816e-05, -5.50019763004073e-05, -0.00836307994406985, 4.39714742181018e-09, 1.57415638659162e-05, 4.39714742181378e-09, 1.08756629844798e-07, -1.57415638659162e-05, 1.66127434895924e-08, -3.08271795511548e-08, -9.87281919694112e-05, 
8048, 10, -2.78992618813638e-05, -0.0579462973220123, -2.78992618813678e-05, -1.30957766571536e-06, 0.0579462973220123, -3.97361207882719e-05, -3.60200028671521e-05, -0.0084205819733018, -2.7896559091036e-05, -0.0579619713158142, -2.78965590910399e-05, -1.41861890736455e-06, 0.0579619713158142, -3.97599134451142e-05, -3.59847124981146e-05, -0.00832196588180019, -2.70279035506428e-09, 1.56739938020427e-05, -2.70279035506068e-09, 1.09041241637332e-07, -1.56739938020427e-05, 2.37926569149868e-08, -3.5290369127439e-08, -9.8616091501621e-05, 
8048, 11, -2.77251803451107e-05, -0.057943674450124, -2.7725180345115e-05, -1.30744827693759e-06, 0.057943674450124, -3.93117155793338e-05, -3.55456815714154e-05, -0.00841947045549593, -2.77220561076625e-05, -0.0579593371193112, -2.7722056107666e-05, -1.41493571875426e-06, 0.0579593371193112, -3.93362389039182e-05, -3.55114414382261e-05, -0.00832087087129411, -3.12423746051026e-09, 1.56626691872426e-05, -3.12423746051068e-09, 1.07487441826426e-07, -1.56626691872426e-05, 2.45233245705872e-08, -3.42401331800502e-08, -9.85995842018478e-05, 
8049, 0, -2.7606728457819e-05, -0.0579382398158555, -2.76067284578225e-05, -1.27784921907459e-06, 0.0579382398158555, -3.86849786043417e-05, -3.46716878773023e-05, -0.00841688302467442, -2.76028858192808e-05, -0.0579538910658173, -2.76028858192843e-05, -1.38429687091056e-06, 0.0579538910658173, -3.87103047066654e-05, -3.4638937706283e-05, -0.00831829931920752, -3.84263853629946e-09, 1.56512499618115e-05, -3.84263853629946e-09, 1.06447651838666e-07, -1.56512499618115e-05, 2.53261023262056e-08, -3.27501711676772e-08, -9.8583705466879e-05, 
8049, 10, -2.56998303601457e-05, -0.0578435844275795, -2.56998303601496e-05, -4.07086446282524e-07, 0.0578435844275795, -3.14208331637712e-05, -1.74597687169581e-05, -0.0083735267333057, -2.56846086363013e-05, -0.057859151642454, -2.56846086363052e-05, -5.01436409475829e-07, 0.057859151642454, -3.14547145707974e-05, -1.74328779526943e-05, -0.00827508666310005, -1.52217238390508e-08, 1.55672148744892e-05, -1.52217238390503e-08, 9.43499631656605e-08, -1.55672148744892e-05, 3.38814069867643e-08, -2.68907643647869e-08, -9.84400702056495e-05, 
8049, 11, -2.56742750285578e-05, -0.0578417873058437, -2.56742750285617e-05, -4.00978793233069e-07, 0.0578417873058437, -3.14105697633218e-05, -1.73720579216398e-05, -0.00837273763911807, -2.56576434479232e-05, -0.057857343474239, -2.56576434479272e-05, -4.94653540880186e-07, 0.057857343474239, -3.14447811484948e-05, -1.7347152692963e-05, -0.00827431261268358, -1.66315806344943e-08, 1.55561683948488e-05, -1.66315806345041e-08, 9.36747476290826e-08, -1.55561683948488e-05, 3.42113851485156e-08, -2.49052286301521e-08, -9.84250264344876e-05, 
8050, 0, -2.55523241041041e-05, -0.057834425914926, -2.55523241041076e-05, -3.27994566400972e-07, 0.057834425914926, -3.08720659661099e-05, -1.64853406811718e-05, -0.00836942396067141, -2.55339001289224e-05, -0.0578499715401365, -2.55339001289263e-05, -4.21444252640335e-07, 0.0578499715401365, -3.09061194306924e-05, -1.64626211266051e-05, -0.00827101400543574, -1.84239751587484e-08, 1.55456252104397e-05, -1.84239751587486e-08, 9.34496862066687e-08, -1.55456252104397e-05, 3.40534645653799e-08, -2.27195545246482e-08, -9.84099552356675e-05, 
8050, 10, -2.35382246964364e-05, -0.0577355921304833, -2.3538224696439e-05, 6.57614227044539e-07, 0.0577355921304833, -2.71350297521988e-05, -3.53252317700182e-06, -0.00832636472051005, -2.3514464555764e-05, -0.05775102980362, -2.35144645557679e-05, 5.71426788498536e-07, 0.05775102980362, -2.71766716138357e-05, -3.51716350889857e-06, -0.00822813218852959, -2.3760140670537e-08, 1.543767313655e-05, -2.37601406705371e-08, 8.61874385362503e-08, -1.543767313655e-05, 4.16418616778946e-08, -1.53596680034468e-08, -9.82325319804779e-05, 
8050, 11, -2.36125301388243e-05, -0.0577347616091894, -2.36125301388282e-05, 6.42079118622427e-07, 0.0577347616091894, -2.75000408526877e-05, -3.51142898658876e-06, -0.00832593582002895, -2.35906281527393e-05, -0.057750187636852, -2.35906281527437e-05, 5.57180953485844e-07, 0.0577501876368519, -2.75399338640522e-05, -3.49737288439732e-06, -0.00822772034112521, -2.19019860887606e-08, 1.542602766258e-05, -2.19019860887606e-08, 8.48981651268742e-08, -1.542602766258e-05, 3.98930113448137e-08, -1.40561021956666e-08, -9.82154789037647e-05, 
8051, 0, -2.35501629585774e-05, -0.0577250104178451, -2.35501629585813e-05, 7.40051991601675e-07, 0.0577250104178451, -2.72952639329079e-05, -2.53089857539843e-06, -0.0083216533622286, -2.35299461368858e-05, -0.0577404262639148, -2.35299461368901e-05, 6.56165803944981e-07, 0.0577404262639148, -2.733393197136e-05, -2.51820408549331e-06, -0.00822345485130411, -2.02168217170296e-08, 1.5415846069951e-05, -2.02168217170298e-08, 8.38861876897258e-08, -1.5415846069951e-05, 3.86680384565932e-08, -1.2694489999041e-08, -9.81985109244585e-05, 
8051, 10, -2.22413744275375e-05, -0.0576270393255752, -2.22413744275415e-05, 1.78258025203469e-06, 0.0576270393255752, -2.91393742691657e-05, 8.21486309003872e-06, -0.00828017846497899, -2.2227261655722e-05, -0.057642331256064, -2.22272616557266e-05, 1.70600649947646e-06, 0.0576423312560639, -2.91774795787135e-05, 8.22446733350163e-06, -0.00818216586061332, -1.4112771793908e-08, 1.52919304884609e-05, -1.41127717939114e-08, 7.65737525835819e-08, -1.52919304884609e-05, 3.81053094974209e-08, -9.60424368187356e-09, -9.80126043656755e-05, 
8051, 11, -2.22626457895782e-05, -0.0576266685040619, -2.22626457895822e-05, 1.81347378806925e-06, 0.0576266685040619, -2.92620068137798e-05, 8.39988344781254e-06, -0.00827996113233048, -2.22500191478597e-05, -0.0576419480256514, -2.22500191478636e-05, 1.73909917351529e-06, 0.0576419480256514, -2.92989472318782e-05, 8.40853936668036e-06, -0.0081819659247658, -1.26266416900496e-08, 1.52795215891993e-05, -1.26266416900494e-08, 7.4374614545158e-08, -1.52795215891993e-05, 3.69404181279497e-08, -8.65591898493724e-09, -9.79952075646862e-05, 
8052, 0, -2.22720084631466e-05, -0.0576137249784307, -2.22720084631505e-05, 1.99635486289426e-06, 0.0576137249784306, -2.93993892117052e-05, 9.64207824310872e-06, -0.00827445770735346, -2.22596583395414e-05, -0.057628993926154, -2.22596583395451e-05, 1.92400946002478e-06, 0.057628993926154, -2.9434624556291e-05, 9.6501715980203e-06, -0.00817647660812199, -1.23501235955857e-08, 1.52689477233869e-05, -1.23501235955857e-08, 7.23454028624107e-08, -1.52689477233869e-05, 3.52353445941945e-08, -8.0933550103696e-09, -9.79810992315075e-05, 
8052, 10, -2.19864274567128e-05, -0.0575166235133729, -2.19864274567165e-05, 3.31845702214434e-06, 0.0575166235133729, -3.36409513260796e-05, 1.9132277282204e-05, -0.00823499318647397, -2.19812386338365e-05, -0.0575317585153627, -2.19812386338405e-05, 3.26165328913116e-06, 0.0575317585153627, -3.36736270241739e-05, 1.91358501246814e-05, -0.0081372008439402, -5.18882286530011e-09, 1.51350019897292e-05, -5.18882286529651e-09, 5.68037329932432e-08, -1.51350019897292e-05, 3.26756981162855e-08, -3.57284267339015e-09, -9.77923425337714e-05, 
8052, 11, -2.19905915946355e-05, -0.0575162597002894, -2.19905915946397e-05, 3.2964953527836e-06, 0.0575162597002894, -3.36107954614748e-05, 1.91025091850997e-05, -0.00823483238219734, -2.19846413372407e-05, -0.0575313844410853, -2.19846413372444e-05, 3.24099219187479e-06, 0.0575313844410853, -3.36414166553502e-05, 1.9105011675384e-05, -0.0081370552650627, -5.9502574041931e-09, 1.512474079582e-05, -5.95025740418993e-09, 5.55031609036132e-08, -1.512474079582e-05, 3.06211938571308e-08, -2.50249023363333e-09, -9.77771171346289e-05, 
8053, 0, -2.20813606483687e-05, -0.0574994493428797, -2.20813606483731e-05, 3.49742212288468e-06, 0.0574994493428797, -3.39942569722724e-05, 2.03936746925921e-05, -0.00822796419739888, -2.20753518343902e-05, -0.0575145692811339, -2.20753518343937e-05, 3.44396851158974e-06, 0.0575145692811339, -3.40246361169279e-05, 2.03948973218909e-05, -0.00813019733614191, -6.00881396001541e-09, 1.51199382542815e-05, -6.00881396000546e-09, 5.34536113456096e-08, -1.51199382542815e-05, 3.03791446710441e-08, -1.2226291967038e-09, -9.77668612569632e-05, 
8053, 10, -2.21428020582878e-05, -0.0574032959332466, -2.21428020582918e-05, 4.35949966462723e-06, 0.0574032959332466, -3.7321012474913e-05, 2.53278260664263e-05, -0.00819080987683543, -2.21460180427086e-05, -0.0574182927803323, -2.21460180427128e-05, 4.32883906920718e-06, 0.0574182927803323, -3.73458256997936e-05, 2.53192098984939e-05, -0.00809322235099578, 3.21598440525096e-09, 1.49968470855554e-05, 3.21598440524757e-09, 3.06605954732409e-08, -1.49968470855554e-05, 2.48132248062963e-08, 8.61616782742891e-09, -9.7587525839645e-05, 
8053, 11, -2.2144754844984e-05, -0.0574030857654981, -2.21447548449879e-05, 4.35748120434108e-06, 0.057403085765498, -3.73235377847527e-05, 2.52756801651232e-05, -0.00819070384098322, -2.21486024473859e-05, -0.0574180795343657, -2.21486024473904e-05, 4.32698421352608e-06, 0.0574180795343657, -3.73478949143738e-05, 2.52669419382678e-05, -0.00809312158241805, 3.84760241885753e-09, 1.49937688675745e-05, 3.84760241885753e-09, 3.04969907982781e-08, -1.49937688675745e-05, 2.43571295962472e-08, 8.73822683845292e-09, -9.75822585651671e-05, 
8054, 0, -2.22186815210991e-05, -0.0573970435378271, -2.22186815211028e-05, 4.3235997729623e-06, 0.0573970435378271, -3.75395858840213e-05, 2.53971080441049e-05, -0.00818850739000693, -2.22224898639267e-05, -0.0574120367981983, -2.22224898639308e-05, 4.29366395841111e-06, 0.0574120367981983, -3.75640200318375e-05, 2.53877210159173e-05, -0.00809092793120132, 3.80834283092114e-09, 1.49932603709942e-05, 3.80834283092114e-09, 2.99358145220201e-08, -1.49932603709942e-05, 2.44341477695129e-08, 9.38702810371255e-09, -9.75794588055728e-05, 
8054, 10, -2.19563402436267e-05, -0.0572910760888719, -2.19563402436306e-05, 4.32492729307422e-06, 0.0572910760888719, -4.12913949566631e-05, 2.68927316415205e-05, -0.00814919667810047, -2.1953252061739e-05, -0.0573060324824251, -2.19532520617423e-05, 4.29912845267311e-06, 0.0573060324824251, -4.13241887869062e-05, 2.68801399788329e-05, -0.00805166817673668, -3.08818192998577e-09, 1.4956393553344e-05, -3.08818192997879e-09, 2.57988403313789e-08, -1.4956393553344e-05, 3.27938302154536e-08, 1.2591662852044e-08, -9.75285013637863e-05, 
8054, 11, -2.19099083210832e-05, -0.0572901138630154, -2.19099083210865e-05, 4.22586569785453e-06, 0.0572901138630154, -4.12379154199278e-05, 2.65221646217814e-05, -0.00814876321909783, -2.19085910184369e-05, -0.0573050598146382, -2.19085910184406e-05, 4.20186440245053e-06, 0.0573050598146382, -4.12694402670287e-05, 2.65094534256208e-05, -0.0080512460469081, -1.31730262918588e-09, 1.494595162265e-05, -1.31730262918588e-09, 2.40012954008508e-08, -1.494595162265e-05, 3.15248470920386e-08, 1.27111962555663e-08, -9.7517172189773e-05, 
8055, 0, -2.19603468933137e-05, -0.0572813574423879, -2.19603468933176e-05, 4.06348016202142e-06, 0.0572813574423879, -4.15339476252763e-05, 2.63153745345801e-05, -0.00814565658259968, -2.19595793055246e-05, -0.0572962923491116, -2.19595793055283e-05, 4.04123672602452e-06, 0.0572962923491116, -4.15635535737558e-05, 2.63025861352328e-05, -0.00804815092904088, -7.67587778599431e-10, 1.49349067237673e-05, -7.67587778596043e-10, 2.22434359995207e-08, -1.49349067237673e-05, 2.96059484749278e-08, 1.27883992736154e-08, -9.750565355878e-05, 
8055, 10, -2.10715852087563e-05, -0.0571767416450408, -2.107158520876e-05, 2.48276148458498e-06, 0.0571767416450408, -4.64350590093454e-05, 2.31034798579657e-05, -0.00810789276373934, -2.10821121709905e-05, -0.0571916018264951, -2.10821121709938e-05, 2.46555809275377e-06, 0.0571916018264951, -4.64621488841742e-05, 2.30939194897025e-05, -0.00801048955171537, 1.05269622224397e-08, 1.48601814542107e-05, 1.05269622224327e-08, 1.7203391834921e-08, -1.48601814542107e-05, 2.70898748225213e-08, 9.56036824515811e-09, -9.74032120239709e-05, 
8055, 11, -2.10602148798355e-05, -0.0571762607021448, -2.10602148798398e-05, 2.47929106568128e-06, 0.0571762607021448, -4.64993216863284e-05, 2.30850568389372e-05, -0.00810765668796496, -2.10725467404529e-05, -0.0571911093886601, -2.10725467404568e-05, 2.46475778017043e-06, 0.0571911093886601, -4.65235298133225e-05, 2.30760031888519e-05, -0.00801026611472674, 1.23318606158023e-08, 1.48486865150235e-05, 1.23318606158021e-08, 1.45332855561297e-08, -1.48486865150235e-05, 2.42081270574968e-08, 9.0536500891702e-09, -9.7390573238254e-05, 
