physical_step, pseudo_step, CL, CD, CFx, CFy, CFz, CMx, CMy, CMz, CLPressure, CDPressure, CFxPressure, CFyPressure, CFzPressure, CMxPressure, CMyPressure, CMzPressure, CLSkinFriction, CDSkinFriction, CFxSkinFriction, CFySkinFriction, CFzSkinFriction, CMxSkinFriction, CMySkinFriction, CMzSkinFriction, 
11883, 10, -1.76259475224511e-05, -0.0518527098833227, -1.76259475224539e-05, -1.05909550254222e-05, 0.0518527098833227, -1.5856834581382e-05, 1.11682046430048e-05, -0.00717583373351609, -1.75115160653968e-05, -0.0518659092775047, -1.75115160654e-05, -1.06898279565779e-05, 0.0518659092775047, -1.58642348924631e-05, 1.11490182587864e-05, -0.00708383786659019, -1.14431457048794e-07, 1.31993941821298e-05, -1.14431457048801e-07, 9.88729311379805e-08, -1.31993941821298e-05, 7.40031110580316e-09, 1.91863842245986e-08, -9.19958669259013e-05, 
11883, 11, -1.76718437380079e-05, -0.0518524348691461, -1.76718437380116e-05, -1.06556053272634e-05, 0.0518524348691461, -1.59299287897937e-05, 1.09035383420649e-05, -0.00717579911762856, -1.75590356338533e-05, -0.0518656406761896, -1.75590356338572e-05, -1.07540036479733e-05, 0.0518656406761896, -1.59376581977264e-05, 1.08844163184621e-05, -0.00708378727735152, -1.1280810415429e-07, 1.3205807043558e-05, -1.12808104154293e-07, 9.83983207053552e-08, -1.3205807043558e-05, 7.72940795533848e-09, 1.91220235557628e-08, -9.20118402770388e-05, 
11884, 0, -1.77624198378403e-05, -0.0518497127211632, -1.77624198378434e-05, -1.07546945910579e-05, 0.0518497127211632, -1.6130742623092e-05, 1.08400054103833e-05, -0.00717592776419185, -1.76514789844137e-05, -0.0518629240781997, -1.76514789844169e-05, -1.08527785999257e-05, 0.0518629240781997, -1.61390700537901e-05, 1.08209843395518e-05, -0.0070839027468892, -1.10940853431834e-07, 1.32113570364451e-05, -1.10940853431834e-07, 9.80840088595702e-08, -1.32113570364451e-05, 8.32743069932751e-09, 1.90210708646716e-08, -9.20250173026308e-05, 
11884, 10, -1.93741541981518e-05, -0.0518489840151993, -1.93741541981549e-05, -1.13582607804172e-05, 0.0518489840151993, -1.81892957318913e-05, 9.05935356414515e-06, -0.00718610795368506, -1.92697637899023e-05, -0.0518622564880394, -1.92697637899058e-05, -1.14656153339406e-05, 0.0518622564880394, -1.81988490234575e-05, 9.04142757231921e-06, -0.00709394059434253, -1.04390408255199e-07, 1.32724728400225e-05, -1.04390408255203e-07, 1.07354553540798e-07, -1.32724728400225e-05, 9.55329160817964e-09, 1.79259918265089e-08, -9.21673593425406e-05, 
11884, 11, -1.9414188347024e-05, -0.0518490638267304, -1.94141883470273e-05, -1.14215057283022e-05, 0.0518490638267305, -1.81684614048093e-05, 8.81409265530315e-06, -0.00718611478328388, -1.93095207159195e-05, -0.0518623398224686, -1.93095207159228e-05, -1.15289417287061e-05, 0.0518623398224686, -1.81780021076768e-05, 8.79647405442476e-06, -0.00709394491645908, -1.04667631120137e-07, 1.32759957381527e-05, -1.04667631120134e-07, 1.07436000405128e-07, -1.32759957381527e-05, 9.5407028432325e-09, 1.76186008810995e-08, -9.21698668247903e-05, 
11885, 0, -1.9581425033583e-05, -0.0518483744671745, -1.95814250335862e-05, -1.17234805550028e-05, 0.0518483744671745, -1.8490940252054e-05, 8.46406764384003e-06, -0.00718686699608566, -1.94761007372238e-05, -0.0518616516160645, -1.94761007372271e-05, -1.18310725515847e-05, 0.0518616516160645, -1.85007131939908e-05, 8.4462463446797e-06, -0.00709469581346169, -1.05324296366094e-07, 1.32771488898854e-05, -1.05324296366094e-07, 1.07591996571491e-07, -1.32771488898854e-05, 9.77294195439177e-09, 1.78212991405574e-08, -9.21711826239786e-05, 
11885, 10, -2.14816662777337e-05, -0.0518490522483957, -2.14816662777369e-05, -1.34971218806376e-05, 0.0518490522483957, -1.98795078426602e-05, 4.25785453276878e-06, -0.00719567240985632, -2.13748809911742e-05, -0.0518623748159655, -2.13748809911768e-05, -1.36091797682661e-05, 0.0518623748159655, -1.98807101570319e-05, 4.24349866889248e-06, -0.00710341283218939, -1.06785286537889e-07, 1.33225675698232e-05, -1.06785286537886e-07, 1.12057887635853e-07, -1.33225675698232e-05, 1.20231437229141e-09, 1.43558638596061e-08, -9.22595776669246e-05, 
11885, 11, -2.14053040837856e-05, -0.0518492031779277, -2.14053040837893e-05, -1.34952875748855e-05, 0.0518492031779277, -1.96034642384541e-05, 4.27202603112214e-06, -0.00719567135456145, -2.12984296196209e-05, -0.0518625253972071, -2.1298429619624e-05, -1.36082466139563e-05, 0.0518625253972071, -1.96040858429635e-05, 4.25788019918451e-06, -0.00710341451629171, -1.06874464154873e-07, 1.33222192796486e-05, -1.06874464154873e-07, 1.12959039074664e-07, -1.33222192796486e-05, 6.21604518170733e-10, 1.41458319506326e-08, -9.22568382697426e-05, 
11886, 0, -2.15731423230631e-05, -0.0518495255357558, -2.15731423230662e-05, -1.40139867073963e-05, 0.0518495255357558, -1.98561242189571e-05, 3.59973990159921e-06, -0.00719683627768453, -2.14644048328479e-05, -0.051862846838603, -2.14644048328512e-05, -1.41270431538399e-05, 0.051862846838603, -1.98559753930195e-05, 3.58588877123985e-06, -0.00710458072618728, -1.08737490220264e-07, 1.33213028473444e-05, -1.08737490220267e-07, 1.13056446450353e-07, -1.33213028473444e-05, -1.48825958725035e-10, 1.38511303081013e-08, -9.22555514972548e-05, 
11886, 10, -2.23595813714022e-05, -0.0518516895378031, -2.23595813714055e-05, -1.61166630199373e-05, 0.0518516895378031, -1.78048850699673e-05, -6.82857975235071e-07, -0.00720513507657372, -2.22437850908425e-05, -0.0518650471340237, -2.2243785090846e-05, -1.62367104195498e-05, 0.0518650471340237, -1.78016099976615e-05, -6.94425851987995e-07, -0.00711281284086971, -1.15796280563421e-07, 1.3357596220573e-05, -1.15796280563424e-07, 1.20047399620873e-07, -1.3357596220573e-05, -3.2750722834078e-09, 1.1567876622604e-08, -9.23222357040275e-05, 
11886, 11, -2.23504074104262e-05, -0.0518516367588795, -2.23504074104293e-05, -1.61088062928609e-05, 0.0518516367588795, -1.77736508141631e-05, -6.77865948922513e-07, -0.00720510267909169, -2.22361167238593e-05, -0.0518649939637146, -2.22361167238626e-05, -1.62285322232345e-05, 0.0518649939637146, -1.77708392842927e-05, -6.89406249219451e-07, -0.00711278437187053, -1.14290686579886e-07, 1.33572048350578e-05, -1.14290686579883e-07, 1.19725930386551e-07, -1.33572048350579e-05, -2.81152992790992e-09, 1.15403003410946e-08, -9.23183072211712e-05, 
11887, 0, -2.23218149042265e-05, -0.0518519903156835, -2.23218149042295e-05, -1.632058227911e-05, 0.0518519903156835, -1.77138167744201e-05, -9.87976353717361e-07, -0.00720551061938482, -2.22042147141678e-05, -0.0518653460630718, -2.22042147141708e-05, -1.64406339374892e-05, 0.0518653460630718, -1.77100380290795e-05, -9.98872720105956e-07, -0.00711319415625219, -1.17600190045134e-07, 1.33557473883016e-05, -1.1760019004513e-07, 1.20051658359758e-07, -1.33557473883016e-05, -3.77874539053455e-09, 1.08963664014572e-08, -9.23164631326315e-05, 
11887, 10, -2.25133055607755e-05, -0.0518554308157425, -2.25133055607784e-05, -1.85558915606943e-05, 0.0518554308157425, -1.49025294078276e-05, -5.46119148794501e-06, -0.00721439217263703, -2.23878677039077e-05, -0.0518688117916044, -2.23878677039112e-05, -1.86795216653425e-05, 0.0518688117916044, -1.48978428153321e-05, -5.47013700668464e-06, -0.00712200978829554, -1.25437856872236e-07, 1.33809758618201e-05, -1.25437856872233e-07, 1.23630104647938e-07, -1.33809758618201e-05, -4.68659244897688e-09, 8.94551874935255e-09, -9.23823843414849e-05, 
11887, 11, -2.23946773294138e-05, -0.0518555173404508, -2.23946773294171e-05, -1.85490411234586e-05, 0.0518555173404508, -1.45326284326568e-05, -5.514987519944e-06, -0.00721451590614059, -2.22692233337323e-05, -0.0518688997836193, -2.22692233337351e-05, -1.86746500584032e-05, 0.0518688997836193, -1.45275908574496e-05, -5.52339353294216e-06, -0.00712213130667129, -1.25453995683082e-07, 1.33824431685463e-05, -1.25453995683079e-07, 1.25608934952386e-07, -1.33824431685463e-05, -5.0375751393909e-09, 8.40601300571174e-09, -9.23845994692824e-05, 
11888, 0, -2.22744907517891e-05, -0.0518559823908414, -2.22744907517926e-05, -1.87770173230041e-05, 0.0518559823908414, -1.42180866944392e-05, -5.9096358749586e-06, -0.00721510681293131, -2.21508580186774e-05, -0.0518693653629815, -2.21508580186801e-05, -1.89043045241637e-05, 0.0518693653629815, -1.42141132606403e-05, -5.91804631399157e-06, -0.00712272060960719, -1.23632733123897e-07, 1.33829721400532e-05, -1.23632733123904e-07, 1.27287201164139e-07, -1.33829721400532e-05, -3.97343376694377e-09, 8.41043901640165e-09, -9.23862033241122e-05, 
11888, 10, -2.10632475996898e-05, -0.0518609352507164, -2.10632475996933e-05, -2.01833301143237e-05, 0.0518609352507164, -9.80804398982708e-06, -9.580320521831e-06, -0.00722351989797276, -2.09437426996781e-05, -0.0518743406364565, -2.09437426996809e-05, -2.03189963319901e-05, 0.0518743406364565, -9.80790114158632e-06, -9.58476460204333e-06, -0.00713108125468227, -1.19504900004876e-07, 1.34053857400548e-05, -1.19504900004865e-07, 1.35666217687573e-07, -1.34053857400548e-05, -1.42848275102533e-10, 4.44408019666217e-09, -9.24386432904919e-05, 
11888, 11, -2.10447801276832e-05, -0.0518609992268609, -2.10447801276865e-05, -2.01215517418971e-05, 0.0518609992268609, -9.88548216914007e-06, -9.46164474891462e-06, -0.00722348324579107, -2.09258439284331e-05, -0.0518744074169882, -2.09258439284359e-05, -2.02573584125179e-05, 0.0518744074169882, -9.88623224865591e-06, -9.46592259755392e-06, -0.00713104705333737, -1.18936199243035e-07, 1.34081901272367e-05, -1.18936199243028e-07, 1.35806670615419e-07, -1.34081901272367e-05, 7.50079558890527e-10, 4.27784861789674e-09, -9.24361924536951e-05, 
11889, 0, -2.08928306903523e-05, -0.0518621122442127, -2.08928306903556e-05, -2.0302262441585e-05, 0.0518621122442127, -9.5647520349989e-06, -9.81228326808267e-06, -0.0072243263869306, -2.07766197118595e-05, -0.0518755222955507, -2.07766197118627e-05, -2.04384476769375e-05, 0.0518755222955507, -9.56607619060516e-06, -9.81637244905408e-06, -0.00713189314484764, -1.16210978497859e-07, 1.3410051338053e-05, -1.16210978497859e-07, 1.36185235354124e-07, -1.3410051338053e-05, 1.32415553590016e-09, 4.08918098826605e-09, -9.24332420829682e-05, 
11889, 10, -1.97160704576777e-05, -0.0518704223947617, -1.9716070457681e-05, -2.08479207830982e-05, 0.0518704223947617, -7.28997734782819e-06, -1.11410978297125e-05, -0.00723253740060231, -1.96025860250986e-05, -0.0518838550187459, -1.96025860251017e-05, -2.0980681582243e-05, 0.0518838550187459, -7.29122897731555e-06, -1.11425116073055e-05, -0.00714007620927909, -1.13484432560647e-07, 1.34326239843022e-05, -1.13484432560647e-07, 1.32760799150787e-07, -1.34326239843022e-05, 1.25162948317555e-09, 1.41377765255788e-09, -9.24611913232365e-05, 
11889, 11, -1.9725919359637e-05, -0.0518705414540993, -1.97259193596401e-05, -2.08021829417537e-05, 0.0518705414540993, -7.40106584780608e-06, -1.09895368162966e-05, -0.00723251339754279, -1.96146201060385e-05, -0.0518839740112086, -1.96146201060418e-05, -2.09340164497892e-05, 0.0518839740112086, -7.40204720789018e-06, -1.09908976441361e-05, -0.00714005598861973, -1.11299253589944e-07, 1.34325571092346e-05, -1.11299253589944e-07, 1.31833508026801e-07, -1.34325571092346e-05, 9.81360094799422e-10, 1.36082788815953e-09, -9.24574089230596e-05, 
11890, 0, -1.96253898511524e-05, -0.0518723423223815, -1.96253898511554e-05, -2.09264239684396e-05, 0.0518723423223815, -7.13680927979186e-06, -1.12062107102842e-05, -0.00723369888343726, -1.95127757015222e-05, -0.0518857726514444, -1.95127757015255e-05, -2.10565407062339e-05, 0.0518857726514444, -7.13639615152621e-06, -1.1207210647095e-05, -0.00714124439927866, -1.12614149618127e-07, 1.34303290629056e-05, -1.12614149618124e-07, 1.3011673777749e-07, -1.34303290629056e-05, -4.13128274339562e-10, 9.99936839724391e-10, -9.24544841585854e-05, 
11890, 10, -1.91054199808503e-05, -0.0518815167331292, -1.91054199808532e-05, -2.0568201379733e-05, 0.0518815167331292, -6.65146064576896e-06, -1.00900030853301e-05, -0.00724173445853865, -1.90125152427205e-05, -0.0518949648285684, -1.90125152427238e-05, -2.0693102577992e-05, 0.0518949648285684, -6.65263449217372e-06, -1.00928018823931e-05, -0.007149264705999, -9.29047381195462e-08, 1.34480954392308e-05, -9.29047381195428e-08, 1.24901198246032e-07, -1.34480954392308e-05, 1.1738464473892e-09, 2.79879711892971e-09, -9.24697525396458e-05, 
11890, 11, -1.91098196458646e-05, -0.0518814214616842, -1.91098196458681e-05, -2.05521781745127e-05, 0.0518814214616842, -6.64799228936187e-06, -1.00532974117141e-05, -0.00724168315016536, -1.90153235159685e-05, -0.0518948680660518, -1.90153235159718e-05, -2.06749888994907e-05, 0.0518948680660518, -6.64851510907183e-06, -1.0056094333574e-05, -0.00714922083451848, -9.44961299034165e-08, 1.34466043675619e-05, -9.44961299034164e-08, 1.22810724959043e-07, -1.34466043675619e-05, 5.22819735165685e-10, 2.79692183227552e-09, -9.24623156468815e-05, 
11891, 0, -1.90539252578807e-05, -0.0518820761011563, -1.90539252578842e-05, -2.0603205990007e-05, 0.0518820761011564, -6.59195749659812e-06, -1.00399749970323e-05, -0.00724202917152966, -1.89602274273713e-05, -0.0518955230508392, -1.89602274273741e-05, -2.07258933903054e-05, 0.0518955230508392, -6.59285830444495e-06, -1.00430160337638e-05, -0.00714957232033016, -9.36978305112893e-08, 1.34469496828391e-05, -9.36978305112826e-08, 1.22687400280459e-07, -1.34469496828391e-05, 9.00807894936751e-10, 3.04103674116563e-09, -9.24568511994961e-05, 
11891, 10, -1.91196708234247e-05, -0.051891798090653, -1.91196708234271e-05, -1.99075484691151e-05, 0.051891798090653, -6.22024016419768e-06, -8.67779430814737e-06, -0.00725035694762137, -1.90351195542627e-05, -0.0519052647436133, -1.90351195542657e-05, -2.00368695381014e-05, 0.0519052647436133, -6.22422662232947e-06, -8.6822222147532e-06, -0.00715786271397921, -8.45512691547748e-08, 1.34666529602463e-05, -8.45512691547681e-08, 1.29321068989257e-07, -1.34666529602463e-05, 3.98645812252658e-09, 4.42790653680256e-09, -9.24942336421786e-05, 
11891, 11, -1.92028287563326e-05, -0.0518919518636003, -1.92028287563361e-05, -1.97794633060012e-05, 0.0518919518636003, -6.30056491052385e-06, -8.45151485624777e-06, -0.00725058571439168, -1.91136440236783e-05, -0.0519054173500462, -1.91136440236816e-05, -1.99090416199282e-05, 0.0519054173500462, -6.30309341754052e-06, -8.45566577938668e-06, -0.00715808604333639, -8.91847326537319e-08, 1.34654864458254e-05, -8.91847326537285e-08, 1.29578313939036e-07, -1.34654864458254e-05, 2.52850702299433e-09, 4.15092313791145e-09, -9.24996710553012e-05, 
11892, 0, -1.92060764955836e-05, -0.051892672990827, -1.92060764955866e-05, -1.97591552727833e-05, 0.051892672990827, -6.27997124109779e-06, -8.32973442410684e-06, -0.00725107493895383, -1.91182007318407e-05, -0.0519061395769198, -1.91182007318436e-05, -1.98892488409324e-05, 0.0519061395769199, -6.2827824444241e-06, -8.33424459524465e-06, -0.00715857636200489, -8.78757637351834e-08, 1.34665860928713e-05, -8.78757637351802e-08, 1.30093568145977e-07, -1.34665860928713e-05, 2.81120334793008e-09, 4.51017111847091e-09, -9.24985769489175e-05, 
11892, 10, -2.01030609201346e-05, -0.0519008284990356, -2.01030609201383e-05, -1.82055727421291e-05, 0.0519008284990356, -6.16076833904055e-06, -6.46282916070235e-06, -0.0072587028856683, -2.00093848669481e-05, -0.0519143058841833, -2.00093848669512e-05, -1.83344485416955e-05, 0.0519143058841833, -6.16099361623338e-06, -6.46677949838568e-06, -0.00716616422156575, -9.36760531957165e-08, 1.3477385147747e-05, -9.3676053195713e-08, 1.28875799585379e-07, -1.3477385147747e-05, 2.2527720914054e-10, 3.95033774877092e-09, -9.253866410255e-05, 
11892, 11, -2.01514279187176e-05, -0.0519008421278806, -2.01514279187209e-05, -1.817163385202e-05, 0.0519008421278806, -6.17051941719385e-06, -6.53305215307287e-06, -0.00725868345986777, -2.00586037934957e-05, -0.0519143209853236, -2.00586037934985e-05, -1.83002787332219e-05, 0.0519143209853236, -6.17108052637926e-06, -6.53702825177495e-06, -0.00716614674203166, -9.28241252213182e-08, 1.34788574429793e-05, -9.28241252213148e-08, 1.28644881226627e-07, -1.34788574429793e-05, 5.61109162027823e-10, 3.97609875406833e-09, -9.25367178361076e-05, 
11893, 0, -2.01771656534339e-05, -0.0519019987551846, -2.01771656534372e-05, -1.81386937586392e-05, 0.0519019987551846, -6.12873665842388e-06, -6.50796937657112e-06, -0.00725926032518639, -2.00855854730985e-05, -0.0519154791246257, -2.00855854731022e-05, -1.82683793201067e-05, 0.0519154791246257, -6.12972186385317e-06, -6.51213910673819e-06, -0.00716672590378681, -9.15801803422977e-08, 1.34803694411439e-05, -9.15801803423044e-08, 1.29685561452297e-07, -1.34803694411439e-05, 9.85205388439234e-10, 4.16973022118622e-09, -9.25344213995766e-05, 
11893, 10, -2.10476512658848e-05, -0.0519118509119849, -2.10476512658877e-05, -1.72331184358578e-05, 0.0519118509119849, -5.10454394387996e-06, -7.02286584199792e-06, -0.00726612009587425, -2.09574428646982e-05, -0.0519253458675751, -2.09574428647015e-05, -1.73615203931581e-05, 0.0519253458675751, -5.10338180886682e-06, -7.02352280503014e-06, -0.00717356199641199, -9.02084011892611e-08, 1.34949555902109e-05, -9.02084011892644e-08, 1.2840195728085e-07, -1.34949555902109e-05, -1.16213499517441e-09, 6.56962939006427e-10, -9.25580994622556e-05, 
11893, 11, -2.09919584683612e-05, -0.0519120366712319, -2.09919584683642e-05, -1.73137855353922e-05, 0.0519120366712319, -4.91110780671999e-06, -7.26018481736239e-06, -0.00726610938063635, -2.08999174738754e-05, -0.0519255320994271, -2.08999174738789e-05, -1.74432072751885e-05, 0.0519255320994271, -4.90844565980801e-06, -7.25996950217725e-06, -0.0071735532538686, -9.20409944791163e-08, 1.3495428195073e-05, -9.20409944791096e-08, 1.29421739805915e-07, -1.3495428195073e-05, -2.66214691206153e-09, -2.15315262872651e-10, -9.2556126767746e-05, 
11894, 0, -2.09398832499027e-05, -0.0519138298365231, -2.09398832499058e-05, -1.73188177715954e-05, 0.0519138298365231, -4.67765910631979e-06, -7.40942842762657e-06, -0.00726692665586182, -2.08503340032253e-05, -0.0519273247313976, -2.08503340032288e-05, -1.74505091081976e-05, 0.0519273247313976, -4.67523922234699e-06, -7.40924028023695e-06, -0.00717437273270551, -8.9549246663357e-08, 1.34948948744582e-05, -8.95492466633604e-08, 1.31691336624536e-07, -1.34948948744582e-05, -2.41988388994483e-09, -1.88147398565365e-10, -9.25539231563077e-05, 
11894, 10, -2.00712533927054e-05, -0.0519253767230656, -2.00712533927086e-05, -1.75570442404394e-05, 0.0519253767230656, -8.41384095777076e-07, -9.92236509347681e-06, -0.00727387775847689, -1.99758391672134e-05, -0.0519388836656465, -1.99758391672173e-05, -1.7692926440673e-05, 0.0519388836656465, -8.39483016169837e-07, -9.91851071901177e-06, -0.00718131219280676, -9.5414225501048e-08, 1.35069425808284e-05, -9.54142255010516e-08, 1.35882200248831e-07, -1.35069425808284e-05, -1.90107960004297e-09, -3.85437442220165e-09, -9.25655656701475e-05, 
11894, 11, -1.99768272752729e-05, -0.0519253111054947, -1.99768272752762e-05, -1.75458978840771e-05, 0.0519253111054947, -7.17453732453734e-07, -9.90404648493471e-06, -0.00727379299935235, -1.98794186868804e-05, -0.0519388172511546, -1.98794186868832e-05, -1.76848284476181e-05, 0.0519388172511546, -7.1636495687467e-07, -9.89967832680685e-06, -0.00718123475531595, -9.74085883876117e-08, 1.35061456598725e-05, -9.74085883876116e-08, 1.38930563523682e-07, -1.35061456598725e-05, -1.08877561226694e-09, -4.3681580550699e-09, -9.25582440364093e-05, 
11895, 0, -1.97550585265259e-05, -0.0519274166039933, -1.97550585265295e-05, -1.75572196768341e-05, 0.0519274166039933, -2.58919546246886e-07, -1.00855425332467e-05, -0.00727483921039052, -1.96556768882699e-05, -0.051940923912645, -1.96556768882731e-05, -1.76971951534441e-05, 0.051940923912645, -2.5848405021948e-07, -1.00807124218848e-05, -0.00718229247754634, -9.93816382595717e-08, 1.35073086515465e-05, -9.93816382595684e-08, 1.39975476625361e-07, -1.35073086515465e-05, -4.35496038793619e-10, -4.83011135937127e-09, -9.25467328441812e-05, 
11895, 10, -1.74451683166567e-05, -0.0519382447748803, -1.74451683166597e-05, -1.78000850813941e-05, 0.0519382447748803, 3.9616054033779e-06, -1.16510837916504e-05, -0.00728139009987189, -1.73371310313225e-05, -0.0519517654893148, -1.73371310313255e-05, -1.79472763377475e-05, 0.0519517654893148, 3.95427773827387e-06, -1.16429237537151e-05, -0.00718882614737331, -1.080372853481e-07, 1.35207144345721e-05, -1.080372853481e-07, 1.47191256341132e-07, -1.35207144345721e-05, 7.3276650932041e-09, -8.16003794562838e-09, -9.25639524985993e-05, 
11895, 11, -1.74585831713917e-05, -0.0519382273322607, -1.74585831713955e-05, -1.77834102574171e-05, 0.0519382273322607, 3.85054932607823e-06, -1.15841051824806e-05, -0.00728133058569924, -1.73496545057762e-05, -0.0519517488097188, -1.73496545057795e-05, -1.7929581123034e-05, 0.0519517488097188, 3.84309383803359e-06, -1.15756467843987e-05, -0.00718877348867979, -1.08928665614284e-07, 1.35214774581394e-05, -1.0892866561428e-07, 1.46170865602334e-07, -1.35214774581394e-05, 7.45548803515571e-09, -8.45839806469365e-09, -9.25570970194601e-05, 
